origin|carrier|num_flights|avg_dep_delay|avg_arr_delay|cancel_rate|avg_dep_airport|dep_diff|rank
SPI|G4|107|23.5514|20.5888|0.0187|23.5514|0.0|1
SPN|UA|366|-1.2077|-4.4727|0.0055|-1.2077|0.0|1
SPS|MQ|111|7.9279|-0.2342|0.009|11.3559|-3.428|1
SPS|OO|614|11.9756|7.9902|0.0195|11.3559|0.6197|2
SRQ|G4|2617|5.6442|2.227|0.0367|12.1329|-6.4887|1
SRQ|WN|4209|10.2844|5.1238|0.0318|12.1329|-1.8485|2
SRQ|DL|2953|10.7914|6.8009|0.0149|12.1329|-1.3415|3
SRQ|UA|1702|10.9054|6.0617|0.0264|12.1329|-1.2275|4
SRQ|YX|220|11.4682|12.2727|0.0364|12.1329|-0.6647|5
SRQ|OH|385|14.7429|9.8883|0.0416|12.1329|2.61|6
SRQ|B6|768|16.2956|13.1497|0.0378|12.1329|4.1627|7
SRQ|AA|2598|18.9122|16.5658|0.0246|12.1329|6.7793|8
SRQ|MQ|17|19.8235|5.9412|0.0588|12.1329|7.6906|9
SRQ|F9|541|24.098|23.6137|0.0444|12.1329|11.9651|10
SRQ|OO|50|62.92|62.14|0.02|12.1329|50.7871|11
STC|G4|149|11.2617|-0.6779|0.0134|11.2617|0.0|1
STL|AS|777|4.1429|-0.6885|0.0116|11.5005|-7.3576|1
STL|9E|1464|5.0505|-2.5874|0.0253|11.5005|-6.45|2
STL|YX|2052|5.2768|-1.0122|0.0122|11.5005|-6.2237|3
STL|DL|5486|5.9491|-0.5108|0.0051|11.5005|-5.5514|4
STL|MQ|1761|10.9932|7.1482|0.0187|11.5005|-0.5073|5
STL|WN|41044|11.4063|5.0314|0.006|11.5005|-0.0942|6
STL|UA|3033|14.2486|11.1378|0.0125|11.5005|2.7481|7
STL|AA|7088|15.5217|13.1182|0.0137|11.5005|4.0212|8
STL|OH|450|16.7556|13.8378|0.0178|11.5005|5.2551|9
STL|OO|569|17.3374|11.5993|0.0141|11.5005|5.8369|10
STL|F9|1180|22.9331|16.3314|0.0271|11.5005|11.4326|11
STL|NK|427|28.1991|22.1686|0.0398|11.5005|16.6986|12
STS|MQ|237|7.4473|3.4093|0.0|10.0212|-2.5739|1
STS|OO|2948|8.0031|9.478|0.0047|10.0212|-2.0181|2
STS|AS|315|9.0984|9.6825|0.0095|10.0212|-0.9228|3
STS|AA|182|47.6593|45.8626|0.0055|10.0212|37.6381|4
STT|UA|809|4.9629|1.0519|0.0074|16.006|-11.0431|1
STT|F9|70|9.7286|22.3429|0.0286|16.006|-6.2774|2
STT|NK|1057|12.6471|6.4598|0.0142|16.006|-3.3589|3
STT|DL|883|15.1404|11.0634|0.0057|16.006|-0.8656|4
STT|B6|682|15.6202|12.1701|0.0176|16.006|-0.3858|5
STT|AA|2022|22.9055|20.3843|0.0079|16.006|6.8995|6
STX|F9|19|-0.7895|8.1053|0.0|15.9227|-16.7122|1
STX|DL|120|7.7167|3.0083|0.0083|15.9227|-8.206|2
STX|B6|20|10.75|13.55|0.0|15.9227|-5.1727|3
STX|NK|282|14.0496|13.7553|0.0284|15.9227|-1.8731|4
STX|AA|749|18.5047|18.4192|0.0067|15.9227|2.582|5
SUN|OO|2002|9.8586|5.968|0.0105|9.8586|0.0|1
SUX|OO|730|18.6973|15.2164|0.0192|18.6973|0.0|1
SWF|G4|425|20.6235|12.6047|0.0165|20.6235|0.0|1
SWO|MQ|161|7.0435|2.764|0.0062|9.4993|-2.4558|1
SWO|OO|568|10.1954|6.5704|0.0229|9.4993|0.6961|2
SYR|YX|1574|2.5216|-5.7821|0.0159|9.4975|-6.9759|1
SYR|UA|1011|4.2601|-0.6083|0.0079|9.4975|-5.2374|2
SYR|9E|2002|4.3776|-3.5365|0.023|9.4975|-5.1199|3
SYR|MQ|880|5.233|-0.0909|0.0068|9.4975|-4.2645|4
SYR|DL|1222|7.2316|-2.9648|0.0057|9.4975|-2.2659|5
SYR|B6|1347|11.605|7.1945|0.0223|9.4975|2.1075|6
SYR|OO|1113|11.8482|6.9057|0.0099|9.4975|2.3507|7
SYR|WN|855|12.2409|4.2105|0.0058|9.4975|2.7434|8
SYR|AA|1671|15.6379|10.7133|0.0114|9.4975|6.1404|9
SYR|OH|478|16.8766|15.431|0.0105|9.4975|7.3791|10
SYR|F9|503|16.9602|9.505|0.0358|9.4975|7.4627|11
SYR|G4|699|20.5193|11.1931|0.0157|9.4975|11.0218|12
TLH|DL|1393|1.72|-4.6712|0.0065|9.0068|-7.2868|1
TLH|B6|298|6.9362|1.2148|0.0201|9.0068|-2.0706|2
TLH|9E|624|10.0224|8.3189|0.0192|9.0068|1.0156|3
TLH|MQ|2798|10.1987|8.5704|0.0129|9.0068|1.1919|4
TLH|OH|906|16.0817|13.1843|0.0199|9.0068|7.0749|5
TLH|YX|42|17.619|18.6429|0.0476|9.0068|8.6122|6
TLH|OO|1|36.0|47.0|0.0|9.0068|26.9932|7
TOL|G4|375|16.808|11.2133|0.0107|16.808|0.0|1
TPA|YX|24|5.0417|4.2083|0.0|14.0261|-8.9844|1
TPA|NK|5848|8.3189|4.9371|0.0277|14.0261|-5.7072|2
TPA|UA|8562|11.9562|7.0522|0.0203|14.0261|-2.0699|3
TPA|WN|23884|12.4433|7.6286|0.0148|14.0261|-1.5828|4
TPA|DL|12679|13.7355|8.3042|0.0101|14.0261|-0.2906|5
TPA|F9|6618|14.9794|11.0311|0.0243|14.0261|0.9533|6
TPA|MQ|1236|15.1837|13.267|0.0218|14.0261|1.1576|7
TPA|AA|12512|18.3411|15.1418|0.0138|14.0261|4.315|8
TPA|B6|5206|18.8183|13.3669|0.0225|14.0261|4.7922|9
TPA|AS|1097|19.1477|15.6846|0.0428|14.0261|5.1216|10
TPA|9E|8|77.625|87.625|0.0|14.0261|63.5989|11
TRI|9E|1116|3.6371|-4.1425|0.0045|8.1063|-4.4692|1
TRI|MQ|439|4.492|-3.8087|0.0068|8.1063|-3.6143|2
TRI|OH|213|10.1878|0.5258|0.0188|8.1063|2.0815|3
TRI|DL|151|14.6755|4.0861|0.0|8.1063|6.5692|4
TRI|OO|145|17.1103|9.5448|0.0069|8.1063|9.004|5
TRI|G4|166|31.1988|30.3855|0.0361|8.1063|23.0925|6
TTN|F9|1793|14.6096|6.8472|0.0301|14.6096|0.0|1
TUL|UA|495|1.9131|4.8566|0.0101|8.026|-6.1129|1
TUL|YX|693|3.8658|1.2338|0.0188|8.026|-4.1602|2
TUL|DL|1406|5.1138|-3.1579|0.0043|8.026|-2.9122|3
TUL|9E|261|5.3295|-1.4215|0.0|8.026|-2.6965|4
TUL|OO|3495|5.4996|1.081|0.0054|8.026|-2.5264|5
TUL|MQ|1685|5.7626|2.4374|0.0119|8.026|-2.2634|6
TUL|WN|5483|6.3095|0.2245|0.0047|8.026|-1.7165|7
TUL|OH|761|15.8607|13.1288|0.0118|8.026|7.8347|8
TUL|G4|408|16.6814|10.4167|0.0049|8.026|8.6554|9
TUL|AA|2410|17.6813|14.8776|0.0162|8.026|9.6553|10
TUS|MQ|774|1.8307|-0.5724|0.0078|8.6307|-6.8|1
TUS|DL|1138|6.4279|-2.391|0.0053|8.6307|-2.2028|2
TUS|OO|7910|7.1503|5.1155|0.0032|8.6307|-1.4804|3
TUS|AS|526|7.4905|8.076|0.0038|8.6307|-1.1402|4
TUS|WN|4348|8.8717|2.7323|0.0039|8.6307|0.241|5
TUS|UA|1092|11.2793|3.8013|0.0092|8.6307|2.6486|6
TUS|AA|3257|13.5861|10.4501|0.012|8.6307|4.9554|7
TVC|YX|396|7.3889|8.1742|0.0101|15.3546|-7.9657|1
TVC|DL|444|8.9505|0.759|0.0158|15.3546|-6.4041|2
TVC|9E|241|9.1992|5.9502|0.0083|15.3546|-6.1554|3
TVC|OH|152|11.1184|6.9539|0.0|15.3546|-4.2362|4
TVC|MQ|652|11.161|6.388|0.0031|15.3546|-4.1936|5
TVC|UA|586|12.1553|10.4573|0.0137|15.3546|-3.1993|6
TVC|OO|1174|19.8552|17.7283|0.0119|15.3546|4.5006|7
TVC|G4|347|24.2277|14.2507|0.0202|15.3546|8.8731|8
TVC|AA|91|63.3956|62.2527|0.0|15.3546|48.041|9
TWF|OO|698|-1.1504|-6.2851|0.0029|-1.1504|0.0|1
TXK|OO|298|14.6141|12.7148|0.0537|16.781|-2.1669|1
TXK|MQ|437|18.2586|16.5629|0.0114|16.781|1.4776|2
TYR|MQ|190|14.4|9.8105|0.0158|16.1454|-1.7454|1
TYR|OO|890|16.518|11.8933|0.0236|16.1454|0.3726|2
TYS|UA|345|2.0551|-4.6174|0.0087|9.1813|-7.1262|1
TYS|DL|1408|2.5966|-6.7237|0.005|9.1813|-6.5847|2
TYS|9E|2904|3.0978|-4.7011|0.0162|9.1813|-6.0835|3
TYS|YX|737|6.3596|3.6214|0.0176|9.1813|-2.8217|4
TYS|OO|1577|8.9042|2.8459|0.0133|9.1813|-0.2771|5
TYS|MQ|1036|9.3301|7.2616|0.0087|9.1813|0.1488|6
TYS|OH|3661|10.2417|7.7697|0.0123|9.1813|1.0604|7
TYS|G4|2775|12.7312|8.5049|0.0169|9.1813|3.5499|8
TYS|AA|1508|19.1764|11.5411|0.0192|9.1813|9.9951|9
TYS|F9|275|19.9164|17.3418|0.0145|9.1813|10.7351|10
USA|G4|703|24.9502|21.6245|0.0228|24.9502|0.0|1
VCT|OO|632|16.7911|10.9399|0.0222|16.7911|0.0|1
VEL|OO|52|21.4231|16.7692|0.0|21.4231|0.0|1
VLD|OO|60|6.3833|4.95|0.0|8.4|-2.0167|1
VLD|9E|715|8.5692|3.8364|0.0168|8.4|0.1692|2
VPS|YX|78|-5.2436|-9.8718|0.0|12.6187|-17.8623|1
VPS|WN|1928|8.1229|2.2256|0.0041|12.6187|-4.4958|2
VPS|DL|2539|9.1954|2.1627|0.0047|12.6187|-3.4233|3
VPS|G4|2331|10.9451|5.9695|0.015|12.6187|-1.6736|4
VPS|OH|716|11.0782|11.3813|0.0196|12.6187|-1.5405|5
VPS|MQ|380|15.9842|12.5237|0.0237|12.6187|3.3655|6
VPS|9E|21|19.3333|22.381|0.0476|12.6187|6.7146|7
VPS|AA|1873|24.5446|22.685|0.0128|12.6187|11.9259|8
WRG|AS|726|-1.1983|-3.511|0.0152|-1.1983|0.0|1
WYS|OO|312|12.1218|8.1186|0.0096|12.1218|0.0|1
XNA|DL|576|4.2326|-4.6476|0.0052|10.5828|-6.3502|1
XNA|YX|809|4.7775|-0.0803|0.0161|10.5828|-5.8053|2
XNA|9E|1951|6.08|0.3214|0.0051|10.5828|-4.5028|3
XNA|F9|200|7.37|6.835|0.005|10.5828|-3.2128|4
XNA|OO|2375|7.6568|3.4909|0.0055|10.5828|-2.926|5
XNA|UA|239|9.7448|5.0418|0.0042|10.5828|-0.838|6
XNA|MQ|5326|10.6962|7.9593|0.0062|10.5828|0.1134|7
XNA|OH|224|19.0045|14.5223|0.0223|10.5828|8.4217|8
XNA|G4|854|21.0105|16.2354|0.0105|10.5828|10.4277|9
XNA|AA|1279|21.1658|20.6536|0.0102|10.5828|10.583|10
XWA|OO|1957|18.2816|12.3229|0.0107|18.2816|0.0|1
YAK|AS|726|-3.1584|-4.3829|0.022|-3.1584|0.0|1
YUM|MQ|583|4.199|1.1166|0.0051|8.8378|-4.6388|1
YUM|OO|1137|11.2164|8.4881|0.0026|8.8378|2.3786|2
