origin|month|delay_band|num_flights|avg_dep_delay|avg_arr_delay
PIT|4|high|162|167.3|164.89
PIT|4|low|3002|-4.04|-8.76
PIT|4|medium|342|31.09|25.01
PIT|4|unknown|16||
PIT|5|high|294|145.14|147.09
PIT|5|low|2974|-3.36|-6.35
PIT|5|medium|475|31.75|29.08
PIT|5|unknown|41||
PIT|6|high|306|140.28|136.95
PIT|6|low|3034|-3.21|-7.29
PIT|6|medium|522|32.43|28.85
PIT|6|unknown|52||
PIT|7|high|400|146.62|146.76
PIT|7|low|2986|-3.3|-6.6
PIT|7|medium|568|31.77|29.41
PIT|7|unknown|129||
PIT|8|high|333|158.62|158.71
PIT|8|low|3053|-3.55|-7.8
PIT|8|medium|476|33.28|31.5
PIT|8|unknown|113||
PIT|9|high|129|174.02|167.79
PIT|9|low|3335|-4.55|-10.76
PIT|9|medium|275|30.61|26.77
PIT|9|unknown|8||
PIT|10|high|114|158.17|151.5
PIT|10|low|3470|-4.0|-11.6
PIT|10|medium|275|28.29|18.73
PIT|10|unknown|41||
PIT|11|high|112|110.13|107.56
PIT|11|low|3019|-4.2|-10.77
PIT|11|medium|239|29.76|23.37
PIT|11|unknown|7||
PIT|12|high|211|141.32|139.32
PIT|12|low|2736|-2.36|-8.03
PIT|12|medium|418|30.92|25.97
PIT|12|unknown|18||
PLN|1|high|8|277.38|271.38
PLN|1|low|27|-12.59|-24.89
PLN|1|medium|5|34.0|26.0
PLN|1|unknown|10||
PLN|2|high|5|149.6|135.0
PLN|2|low|44|-16.0|-37.39
PLN|2|medium|1|28.0|1.0
PLN|3|high|3|157.67|144.33
PLN|3|low|46|-11.41|-23.15
PLN|3|medium|4|32.5|26.0
PLN|4|high|10|133.6|136.1
PLN|4|low|38|-10.84|-15.26
PLN|4|medium|3|22.33|27.67
PLN|5|high|8|174.25|171.25
PLN|5|low|53|-9.3|-14.34
PLN|5|medium|7|39.57|31.14
PLN|6|high|10|134.2|130.9
PLN|6|low|88|-9.31|-13.6
PLN|6|medium|10|38.2|33.6
PLN|7|high|14|103.93|98.36
PLN|7|low|85|-8.61|-13.92
PLN|7|medium|13|31.38|25.38
PLN|7|unknown|1||
PLN|8|high|11|116.91|108.27
PLN|8|low|96|-7.52|-12.16
PLN|8|medium|7|36.71|33.0
PLN|9|high|5|246.2|242.6
PLN|9|low|60|-8.72|-15.7
PLN|9|medium|4|38.5|32.5
PLN|10|high|3|228.0|225.0
PLN|10|low|45|-7.42|-13.4
PLN|10|medium|4|38.75|28.25
PLN|11|high|7|167.86|166.86
PLN|11|low|43|-8.7|-11.28
PLN|11|medium|3|27.67|23.0
PLN|12|high|5|218.6|213.0
PLN|12|low|40|-9.48|-19.7
PLN|12|medium|7|36.71|32.0
PLN|12|unknown|2||
PNS|1|high|76|151.61|147.76
PNS|1|low|665|-4.26|-10.0
PNS|1|medium|99|30.59|27.11
PNS|1|unknown|15||
PNS|2|high|42|243.4|247.0
PNS|2|low|767|-5.16|-10.11
PNS|2|medium|74|29.59|23.03
PNS|2|unknown|1||
PNS|3|high|87|158.99|158.82
PNS|3|low|877|-4.44|-9.64
PNS|3|medium|163|32.9|26.33
PNS|3|unknown|8||
PNS|4|high|70|206.4|204.5
PNS|4|low|929|-3.86|-7.17
PNS|4|medium|121|32.4|26.38
PNS|4|unknown|14||
PNS|5|high|159|197.03|198.8
PNS|5|low|837|-2.81|-4.89
PNS|5|medium|198|32.45|30.62
PNS|5|unknown|19||
PNS|6|high|115|176.12|172.53
PNS|6|low|1038|-3.66|-7.95
PNS|6|medium|205|31.98|27.04
PNS|6|unknown|16||
PNS|7|high|186|163.51|164.15
PNS|7|low|947|-3.9|-7.57
PNS|7|medium|243|31.93|26.67
PNS|7|unknown|31||
PNS|8|high|74|182.77|182.03
PNS|8|low|949|-4.09|-8.85
PNS|8|medium|134|33.02|30.19
PNS|8|unknown|12||
PNS|9|high|37|147.35|141.14
PNS|9|low|958|-4.8|-9.69
PNS|9|medium|92|29.92|26.37
PNS|9|unknown|4||
PNS|10|high|31|175.97|172.29
PNS|10|low|944|-3.9|-10.01
PNS|10|medium|92|28.39|22.93
PNS|10|unknown|6||
PNS|11|high|27|167.15|174.22
PNS|11|low|870|-4.61|-8.93
PNS|11|medium|67|28.97|22.7
PNS|11|unknown|1||
PNS|12|high|74|164.53|163.77
PNS|12|low|787|-3.36|-7.97
PNS|12|medium|135|33.74|30.55
PNS|12|unknown|4||
PPG|1|low|8|-3.25|-1.63
PPG|1|medium|2|32.5|32.5
PPG|2|low|5|-1.6|-12.8
PPG|2|medium|4|26.0|28.25
PPG|3|low|8|-0.38|-3.13
PPG|4|low|7|-0.29|1.14
PPG|4|medium|2|42.0|37.5
PPG|5|low|10|4.3|3.5
PPG|5|medium|1|50.0|42.0
PPG|6|high|1|70.0|66.0
PPG|6|low|9|-4.33|-1.11
PPG|6|medium|2|31.0|32.0
PPG|7|high|1|1087.0|1088.0
PPG|7|low|10|4.0|-0.2
PPG|7|medium|3|23.0|16.0
PPG|8|high|3|248.67|236.67
PPG|8|low|10|-1.5|-12.1
PPG|9|high|1|123.0|127.0
PPG|9|low|8|-1.0|-10.13
PPG|9|medium|1|21.0|9.0
PPG|10|low|9|4.56|-5.67
PPG|11|low|5|5.6|-6.8
PPG|11|medium|3|15.67|8.33
PPG|12|low|12|-6.67|-10.83
PQI|9|high|1|575.0|564.0
PQI|9|low|21|-2.81|-13.33
PQI|9|medium|3|28.0|15.33
PQI|10|low|27|-2.93|-9.96
PQI|10|medium|4|18.0|12.25
PQI|11|low|26|-4.92|-8.23
PQI|11|medium|4|23.0|9.5
PQI|12|high|2|138.5|130.5
PQI|12|low|27|-2.96|-1.19
PQI|12|medium|1|16.0|20.0
PQI|12|unknown|1||
PRC|1|high|5|187.6|184.2
PRC|1|low|52|-5.94|-9.1
PRC|1|medium|5|29.4|18.8
PRC|2|high|6|432.17|422.83
PRC|2|low|44|-7.05|-6.32
PRC|2|medium|6|28.83|23.5
PRC|2|unknown|2||
PRC|3|high|6|145.5|134.0
PRC|3|low|52|-5.54|-7.88
PRC|3|medium|3|32.67|28.33
PRC|3|unknown|1||
PRC|4|high|7|362.57|356.43
PRC|4|low|47|-5.85|-5.57
PRC|4|medium|6|31.67|34.67
PRC|5|high|7|244.0|241.14
PRC|5|low|45|-7.02|-8.44
PRC|5|medium|10|29.8|31.8
PRC|6|high|9|104.22|110.89
PRC|6|low|45|-5.4|-9.24
PRC|6|medium|6|35.17|31.33
PRC|7|high|7|127.29|125.71
PRC|7|low|48|-4.08|-10.69
PRC|7|medium|7|35.14|28.14
PRC|8|high|17|276.65|271.71
PRC|8|low|36|-7.17|-12.33
PRC|8|medium|9|28.67|29.44
PRC|9|high|1|179.0|177.0
PRC|9|low|55|-6.91|-10.54
PRC|9|medium|4|27.25|19.5
PRC|10|high|4|442.25|444.75
PRC|10|low|55|-7.13|-10.73
PRC|10|medium|3|37.0|33.0
PRC|11|high|4|118.75|107.5
PRC|11|low|48|-7.17|-10.63
PRC|11|medium|6|46.67|45.0
PRC|11|unknown|1||
PRC|12|high|7|136.43|132.71
PRC|12|low|51|-7.27|-11.43
PRC|12|medium|4|44.75|32.5
PSC|1|high|51|177.12|174.27
PSC|1|low|270|-3.85|-7.9
PSC|1|medium|40|29.18|32.08
PSC|1|unknown|10||
PSC|2|high|14|169.93|159.57
PSC|2|low|310|-5.33|-10.84
PSC|2|medium|27|32.67|30.33
PSC|2|unknown|3||
PSC|3|high|10|110.9|113.7
PSC|3|low|358|-5.43|-11.11
PSC|3|medium|21|35.05|30.38
PSC|3|unknown|2||
PSC|4|high|9|107.56|103.78
PSC|4|low|357|-5.95|-10.39
PSC|4|medium|34|28.44|25.53
PSC|5|high|15|117.6|115.07
PSC|5|low|380|-4.63|-9.79
PSC|5|medium|30|28.9|24.4
PSC|6|high|18|154.89|147.44
PSC|6|low|351|-3.86|-8.02
PSC|6|medium|39|29.21|27.85
PSC|6|unknown|1||
PSC|7|high|18|300.67|300.61
PSC|7|low|392|-3.63|-8.27
PSC|7|medium|49|30.33|27.76
PSC|7|unknown|3||
PSC|8|high|16|121.81|122.5
PSC|8|low|369|-3.88|-6.63
PSC|8|medium|39|30.74|32.85
PSC|9|high|20|160.05|157.3
PSC|9|low|374|-4.84|-9.14
PSC|9|medium|28|33.11|27.07
PSC|9|unknown|1||
PSC|10|high|22|95.18|85.05
PSC|10|low|453|-4.62|-11.16
PSC|10|medium|25|30.84|23.8
PSC|11|high|16|132.94|132.93
PSC|11|low|439|-3.82|-10.89
PSC|11|medium|44|30.16|22.43
PSC|11|unknown|2||
PSC|12|high|38|184.45|174.32
PSC|12|low|479|-3.78|-10.17
PSC|12|medium|47|30.89|24.28
PSC|12|unknown|2||
PSE|1|high|9|189.78|194.67
PSE|1|low|75|-7.89|-11.17
PSE|1|medium|7|31.29|29.86
PSE|1|unknown|1||
PSE|2|low|72|-10.68|-11.76
PSE|2|medium|12|40.67|38.42
PSE|2|unknown|1||
PSE|3|high|9|133.89|133.11
PSE|3|low|90|-9.4|-12.58
PSE|3|medium|13|26.92|23.38
PSE|3|unknown|1||
PSE|4|high|8|107.13|91.71
PSE|4|low|98|-11.04|-19.13
PSE|4|medium|7|39.57|28.86
PSE|4|unknown|1||
PSE|5|high|6|98.83|87.0
PSE|5|low|72|-8.44|-20.56
PSE|5|medium|14|33.21|26.36
PSE|5|unknown|1||
PSE|6|high|10|158.0|144.9
PSE|6|low|57|-7.44|-13.11
PSE|6|medium|12|38.75|31.67
PSE|6|unknown|2||
PSE|7|high|12|107.92|97.0
PSE|7|low|66|-6.36|-10.21
PSE|7|medium|11|33.55|25.82
PSE|7|unknown|2||
PSE|8|high|15|117.47|111.47
PSE|8|low|48|-4.69|-10.04
PSE|8|medium|9|32.67|28.22
PSE|8|unknown|7||
PSE|9|high|1|75.0|69.0
PSE|9|low|46|-7.96|-8.59
PSE|9|medium|2|30.0|16.5
PSE|10|high|1|79.0|58.0
PSE|10|low|31|-7.48|-5.39
PSE|10|medium|2|18.5|21.5
PSE|10|unknown|4||
PSE|11|high|1|71.0|69.0
PSE|11|low|30|-7.53|-17.03
PSE|11|medium|1|36.0|27.0
PSE|12|high|6|203.5|198.17
PSE|12|low|60|-6.45|-12.05
PSE|12|medium|11|28.0|23.45
PSE|12|unknown|1||
PSG|1|high|2|88.0|86.0
PSG|1|low|45|-11.36|-11.16
PSG|1|medium|10|37.0|47.2
PSG|1|unknown|3||
PSG|2|high|1|211.0|211.0
PSG|2|low|49|-15.78|-17.1
PSG|2|medium|5|31.2|29.5
PSG|2|unknown|3||
PSG|3|high|2|120.0|116.5
PSG|3|low|57|-12.07|-11.56
PSG|3|medium|3|36.0|39.0
PSG|4|high|2|214.0|75.0
PSG|4|low|52|-9.29|-10.98
PSG|4|medium|6|33.67|39.83
PSG|5|high|3|186.67|183.0
PSG|5|low|48|-8.19|-8.71
PSG|5|medium|11|27.91|29.18
PSG|6|high|2|94.5|97.0
PSG|6|low|51|-5.14|-7.63
PSG|6|medium|7|30.29|27.71
PSG|7|low|55|-5.75|-6.78
PSG|7|medium|6|34.17|32.0
PSG|7|unknown|1||
PSG|8|high|3|137.67|147.0
PSG|8|low|48|-7.23|-9.29
PSG|8|medium|10|30.0|28.4
PSG|8|unknown|1||
PSG|9|high|1|209.0|207.0
PSG|9|low|53|-8.13|-10.02
PSG|9|medium|5|22.4|18.0
PSG|9|unknown|1||
PSG|10|high|2|117.5|117.0
PSG|10|low|56|-11.54|-13.18
PSG|10|medium|3|42.33|48.67
PSG|10|unknown|1||
PSG|11|high|2|153.0|231.0
PSG|11|low|54|-13.31|-15.09
PSG|11|medium|2|39.5|49.5
PSG|12|high|6|99.83|111.0
PSG|12|low|52|-12.96|-14.27
PSG|12|medium|1|36.0|30.0
PSG|12|unknown|1||
PSM|1|high|4|296.5|312.25
PSM|1|low|15|-9.2|-14.2
PSM|1|medium|4|28.75|15.5
PSM|2|high|1|1075.0|1048.0
PSM|2|low|29|-4.62|-21.62
PSM|2|medium|4|24.5|1.0
PSM|3|high|4|170.0|164.0
PSM|3|low|23|-8.57|-22.09
PSM|3|medium|2|38.0|45.0
PSM|4|high|3|122.67|154.33
PSM|4|low|44|-13.02|-36.86
PSM|4|medium|5|24.0|16.8
PSM|4|unknown|1||
PSM|5|high|3|164.0|172.67
PSM|5|low|22|-3.18|-12.09
PSM|5|medium|2|43.0|39.5
PSM|5|unknown|1||
PSM|6|high|3|134.0|127.33
PSM|6|low|21|-10.19|-14.9
PSM|6|medium|3|45.0|56.0
PSM|6|unknown|1||
PSM|7|high|4|155.0|144.5
PSM|7|low|23|-6.26|2.65
PSM|7|medium|4|47.25|43.75
PSM|8|high|5|375.0|371.2
PSM|8|low|19|-7.84|-15.05
PSM|8|medium|1|35.0|18.0
PSM|9|high|2|138.0|126.5
PSM|9|low|17|-6.82|-20.12
PSM|9|medium|3|28.33|7.67
PSM|10|high|1|110.0|105.0
PSM|10|low|21|-4.14|1.48
PSM|10|medium|1|46.0|35.0
PSM|10|unknown|3||
PSM|11|low|27|-10.59|-14.22
PSM|11|medium|2|28.5|11.0
PSM|12|high|3|114.67|105.33
PSM|12|low|36|-11.81|-19.81
PSM|12|medium|4|41.25|21.0
PSM|12|unknown|2||
PSP|1|high|98|130.89|126.18
PSP|1|low|1130|-4.65|-8.28
PSP|1|medium|144|32.63|30.03
PSP|1|unknown|47||
PSP|2|high|100|156.35|155.49
PSP|2|low|1121|-3.73|-9.09
PSP|2|medium|190|31.28|24.68
PSP|2|unknown|11||
PSP|3|high|122|155.67|152.1
PSP|3|low|1316|-3.07|-6.74
PSP|3|medium|268|31.69|28.78
PSP|3|unknown|14||
PSP|4|high|100|154.77|149.05
PSP|4|low|1310|-4.06|-7.99
PSP|4|medium|198|31.09|30.37
PSP|4|unknown|11||
PSP|5|high|75|151.75|148.77
PSP|5|low|918|-4.24|-8.04
PSP|5|medium|148|33.44|30.02
PSP|5|unknown|9||
PSP|6|high|37|120.78|121.49
PSP|6|low|548|-4.27|-5.86
PSP|6|medium|69|33.75|29.78
PSP|6|unknown|1||
PSP|7|high|39|139.97|138.46
PSP|7|low|490|-4.02|-6.61
PSP|7|medium|69|33.36|32.41
PSP|7|unknown|5||
PSP|8|high|33|136.06|140.22
PSP|8|low|522|-4.95|-6.93
PSP|8|medium|73|33.78|32.05
PSP|8|unknown|2||
PSP|9|high|29|103.83|98.93
PSP|9|low|616|-5.68|-9.56
PSP|9|medium|69|32.91|32.2
PSP|9|unknown|1||
PSP|10|high|42|167.64|166.4
PSP|10|low|1021|-5.35|-8.76
PSP|10|medium|77|33.91|29.87
PSP|11|high|46|145.5|149.62
PSP|11|low|1125|-4.59|-8.24
PSP|11|medium|114|30.75|27.46
PSP|11|unknown|8||
PSP|12|high|68|176.29|171.97
PSP|12|low|1171|-4.48|-9.24
PSP|12|medium|150|30.75|26.89
PSP|12|unknown|6||
PVD|1|high|91|161.62|166.22
PVD|1|low|714|-3.45|-10.01
PVD|1|medium|121|30.43|27.32
PVD|1|unknown|38||
PVD|2|high|26|164.58|156.15
PVD|2|low|814|-3.86|-14.68
PVD|2|medium|74|26.66|19.41
PVD|2|unknown|8||
PVD|3|high|63|159.73|157.33
PVD|3|low|907|-4.36|-12.55
PVD|3|medium|105|31.76|27.13
PVD|3|unknown|9||
PVD|4|high|62|168.55|167.39
PVD|4|low|1034|-3.96|-11.15
PVD|4|medium|103|30.96|24.88
PVD|4|unknown|4||
PVD|5|high|116|169.3|167.01
PVD|5|low|956|-3.48|-10.68
PVD|5|medium|163|32.25|25.49
PVD|5|unknown|8||
PVD|6|high|105|203.89|200.71
PVD|6|low|1007|-3.87|-10.39
PVD|6|medium|157|30.28|24.7
PVD|6|unknown|10||
PVD|7|high|168|187.17|185.64
PVD|7|low|928|-2.65|-7.27
PVD|7|medium|188|31.97|29.85
PVD|7|unknown|23||
PVD|8|high|120|176.32|179.06
PVD|8|low|1052|-3.1|-7.81
PVD|8|medium|175|31.89|32.37
PVD|8|unknown|27||
PVD|9|high|50|170.0|164.68
PVD|9|low|1198|-4.66|-9.76
PVD|9|medium|97|26.73|22.99
PVD|9|unknown|4||
PVD|10|high|42|186.07|176.24
PVD|10|low|1272|-4.05|-12.11
PVD|10|medium|113|29.65|22.43
PVD|10|unknown|13||
PVD|11|high|38|136.58|122.21
PVD|11|low|1219|-4.62|-14.84
PVD|11|medium|90|30.53|17.82
PVD|11|unknown|1||
PVD|12|high|73|174.78|169.04
PVD|12|low|1072|-2.97|-9.72
PVD|12|medium|154|32.5|27.95
PVD|12|unknown|2||
PVU|1|high|10|173.8|173.1
PVU|1|low|137|-5.87|-15.55
PVU|1|medium|17|33.53|21.24
PVU|1|unknown|1||
PVU|2|high|3|178.67|163.33
PVU|2|low|144|-6.68|-14.39
PVU|2|medium|8|33.13|21.25
PVU|3|high|13|283.46|286.38
PVU|3|low|147|-5.99|-7.48
PVU|3|medium|14|37.79|35.36
PVU|3|unknown|3||
PVU|4|high|8|188.88|186.5
PVU|4|low|140|-8.49|-11.69
PVU|4|medium|8|34.5|33.75
PVU|5|high|6|134.83|134.0
PVU|5|low|143|-5.59|-6.37
PVU|5|medium|14|28.07|20.86
PVU|6|high|9|196.11|196.44
PVU|6|low|136|-6.13|-6.29
PVU|6|medium|14|32.0|32.21
PVU|7|high|20|248.1|246.4
PVU|7|low|119|-6.02|-6.22
PVU|7|medium|18|35.0|32.33
PVU|7|unknown|2||
PVU|8|high|3|115.67|126.33
PVU|8|low|133|-7.26|-7.93
PVU|8|medium|9|33.89|33.89
PVU|9|high|11|113.36|115.55
PVU|9|low|121|-6.74|-10.76
PVU|9|medium|10|32.4|30.6
PVU|10|high|23|170.78|176.52
PVU|10|low|175|-6.09|-7.19
PVU|10|medium|20|31.85|27.15
PVU|11|high|29|191.9|193.54
PVU|11|low|203|-4.92|-10.02
PVU|11|medium|35|35.2|28.46
PVU|12|high|22|263.91|250.68
PVU|12|low|223|-5.08|-10.42
PVU|12|medium|29|34.83|23.89
PVU|12|unknown|4||
PWM|1|high|46|130.8|137.33
PWM|1|low|447|-3.66|-13.44
PWM|1|medium|61|31.52|28.54
PWM|1|unknown|33||
PWM|2|high|17|238.24|226.06
PWM|2|low|506|-3.92|-18.51
PWM|2|medium|46|26.46|9.07
PWM|2|unknown|4||
PWM|3|high|40|174.58|166.26
PWM|3|low|507|-3.93|-15.14
PWM|3|medium|45|29.22|20.39
PWM|3|unknown|9||
PWM|4|high|30|230.67|234.23
PWM|4|low|521|-4.21|-10.24
PWM|4|medium|50|33.5|27.08
PWM|4|unknown|13||
PWM|5|high|54|197.41|190.59
PWM|5|low|702|-4.62|-11.63
PWM|5|medium|84|33.44|28.48
PWM|5|unknown|13||
PWM|6|high|118|160.36|159.27
PWM|6|low|972|-3.96|-8.92
PWM|6|medium|151|34.13|33.16
PWM|6|unknown|39||
PWM|7|high|131|167.07|167.04
PWM|7|low|998|-3.09|-6.41
PWM|7|medium|189|32.21|33.97
PWM|7|unknown|43||
PWM|8|high|115|167.53|170.38
PWM|8|low|1083|-2.97|-6.36
PWM|8|medium|201|29.9|31.54
PWM|8|unknown|58||
PWM|9|high|54|190.0|183.48
PWM|9|low|1226|-4.16|-9.32
PWM|9|medium|108|31.5|24.98
PWM|9|unknown|1||
PWM|10|high|71|203.25|192.74
PWM|10|low|1094|-3.26|-11.15
PWM|10|medium|135|31.69|22.7
PWM|10|unknown|2||
PWM|11|high|37|146.16|134.32
PWM|11|low|713|-5.0|-14.73
PWM|11|medium|77|29.58|18.17
PWM|12|high|50|202.94|198.52
PWM|12|low|647|-4.03|-11.31
PWM|12|medium|82|28.94|18.8
PWM|12|unknown|4||
RAP|1|high|25|181.84|169.64
RAP|1|low|238|-4.92|-13.12
RAP|1|medium|26|37.31|34.62
RAP|1|unknown|5||
RAP|2|high|23|301.35|289.45
RAP|2|low|239|-4.49|-11.9
RAP|2|medium|14|33.36|31.07
RAP|2|unknown|8||
RAP|3|high|19|167.32|162.32
RAP|3|low|275|-5.47|-13.58
RAP|3|medium|22|31.14|25.95
RAP|3|unknown|8||
RAP|4|high|16|155.38|153.0
RAP|4|low|269|-4.96|-8.68
RAP|4|medium|27|30.59|24.78
RAP|5|high|37|150.22|145.7
RAP|5|low|311|-4.37|-10.07
RAP|5|medium|28|32.11|26.57
RAP|5|unknown|3||
RAP|6|high|50|173.78|171.72
RAP|6|low|393|-3.63|-9.65
RAP|6|medium|81|31.54|26.83
RAP|6|unknown|12||
RAP|7|high|52|143.88|139.54
RAP|7|low|399|-2.73|-4.87
RAP|7|medium|101|33.25|32.09
RAP|7|unknown|10||
RAP|8|high|31|178.52|178.16
RAP|8|low|478|-3.54|-6.64
RAP|8|medium|72|31.74|29.31
RAP|8|unknown|1||
RAP|9|high|16|276.25|270.94
RAP|9|low|476|-4.85|-10.05
RAP|9|medium|54|28.69|25.0
RAP|10|high|18|135.33|130.18
RAP|10|low|452|-4.45|-11.77
RAP|10|medium|28|28.75|18.36
RAP|10|unknown|1||
RAP|11|high|32|134.47|131.28
RAP|11|low|376|-4.53|-8.02
RAP|11|medium|30|30.37|20.9
RAP|11|unknown|2||
RAP|12|high|33|174.09|165.06
RAP|12|low|395|-3.8|-8.64
RAP|12|medium|26|29.08|20.38
RDD|1|high|5|207.8|204.4
RDD|1|low|84|-6.54|-17.27
RDD|1|medium|4|19.75|4.0
RDD|2|high|3|143.33|140.0
RDD|2|low|76|-5.43|-11.2
RDD|2|medium|7|38.0|31.71
RDD|2|unknown|1||
RDD|3|high|2|246.0|238.5
RDD|3|low|103|-5.74|-8.69
RDD|3|medium|3|32.33|25.33
RDD|3|unknown|1||
RDD|4|high|2|109.0|105.0
RDD|4|low|106|-5.32|-7.4
RDD|4|medium|6|35.5|33.0
RDD|5|high|5|245.6|243.8
RDD|5|low|100|-5.36|-8.24
RDD|5|medium|12|28.25|35.42
RDD|6|high|7|206.86|203.29
RDD|6|low|92|-4.07|-10.33
RDD|6|medium|16|30.13|24.38
RDD|7|high|8|143.25|135.88
RDD|7|low|102|-5.24|-9.43
RDD|7|medium|12|38.08|30.67
RDD|7|unknown|1||
RDD|8|high|9|146.56|137.44
RDD|8|low|116|-6.2|-11.16
RDD|8|medium|12|33.33|38.5
RDD|9|high|7|216.0|210.14
RDD|9|low|128|-6.95|-13.63
RDD|9|medium|15|28.4|33.07
RDD|10|high|11|300.45|290.36
RDD|10|low|127|-6.65|-10.09
RDD|10|medium|13|34.62|31.77
RDD|11|high|9|276.11|276.33
RDD|11|low|122|-5.25|-6.57
RDD|11|medium|12|33.83|35.0
RDD|11|unknown|2||
RDD|12|high|11|157.36|151.55
RDD|12|low|119|-5.85|-9.18
RDD|12|medium|13|25.62|26.69
RDD|12|unknown|2||
RDM|1|high|66|282.21|285.18
RDM|1|low|324|-3.5|-7.02
RDM|1|medium|52|30.33|39.81
RDM|1|unknown|45||
RDM|2|high|48|258.4|260.81
RDM|2|low|362|-4.58|-5.26
RDM|2|medium|56|31.0|40.07
RDM|2|unknown|7||
RDM|3|high|39|177.87|175.03
RDM|3|low|414|-4.27|-5.2
RDM|3|medium|65|32.75|28.82
RDM|3|unknown|3||
RDM|4|high|32|212.66|212.91
RDM|4|low|380|-5.07|-7.67
RDM|4|medium|35|35.46|36.94
RDM|4|unknown|2||
RDM|5|high|22|239.41|233.68
RDM|5|low|382|-5.53|-10.2
RDM|5|medium|53|33.3|28.92
RDM|5|unknown|1||
RDM|6|high|31|131.52|129.52
RDM|6|low|384|-3.25|-7.0
RDM|6|medium|56|28.68|24.89
RDM|7|high|45|167.89|165.57
RDM|7|low|375|-2.9|-6.32
RDM|7|medium|84|31.02|27.17
RDM|7|unknown|13||
RDM|8|high|32|250.78|249.75
RDM|8|low|452|-3.6|-4.65
RDM|8|medium|51|32.37|32.02
RDM|8|unknown|1||
RDM|9|high|30|156.13|158.2
RDM|9|low|454|-3.65|-3.91
RDM|9|medium|43|30.42|31.51
RDM|10|high|29|129.9|130.72
RDM|10|low|434|-4.74|-7.81
RDM|10|medium|36|35.72|32.03
RDM|11|high|14|126.79|126.43
RDM|11|low|430|-4.93|-10.26
RDM|11|medium|28|33.36|33.96
RDM|11|unknown|3||
RDM|12|high|39|206.0|201.49
RDM|12|low|369|-3.31|-8.76
RDM|12|medium|51|32.49|24.59
RDM|12|unknown|26||
RDU|1|high|335|162.76|160.31
RDU|1|low|3502|-3.6|-9.1
RDU|1|medium|528|32.44|27.56
RDU|1|unknown|97||
RDU|2|high|156|155.93|148.59
RDU|2|low|3694|-3.8|-10.3
RDU|2|medium|362|29.38|22.59
RDU|2|unknown|19||
RDU|3|high|304|173.9|170.82
RDU|3|low|3883|-2.82|-9.82
RDU|3|medium|604|30.51|23.14
RDU|3|unknown|23||
RDU|4|high|334|161.75|158.95
RDU|4|low|4094|-3.14|-7.68
RDU|4|medium|545|31.03|28.21
RDU|4|unknown|29||
RDU|5|high|541|148.11|148.12
RDU|5|low|4138|-2.6|-5.94
RDU|5|medium|745|32.18|29.74
RDU|5|unknown|47||
RDU|6|high|469|158.61|154.06
RDU|6|low|4111|-2.35|-7.98
RDU|6|medium|802|32.41|28.13
RDU|6|unknown|98||
RDU|7|high|719|154.08|152.03
RDU|7|low|3763|-2.92|-7.72
RDU|7|medium|942|32.72|30.53
RDU|7|unknown|175||
RDU|8|high|587|183.95|180.04
RDU|8|low|3981|-2.98|-8.82
RDU|8|medium|772|32.25|28.1
RDU|8|unknown|153||
RDU|9|high|279|152.02|146.12
RDU|9|low|4290|-4.03|-9.13
RDU|9|medium|473|30.65|24.52
RDU|9|unknown|36||
RDU|10|high|192|162.63|155.89
RDU|10|low|4637|-3.49|-9.81
RDU|10|medium|474|29.97|22.42
RDU|10|unknown|31||
RDU|11|high|212|142.65|136.59
RDU|11|low|4416|-4.35|-10.58
RDU|11|medium|426|31.05|23.33
RDU|11|unknown|4||
RDU|12|high|305|130.7|124.63
RDU|12|low|4022|-2.58|-9.36
RDU|12|medium|649|30.88|22.48
RDU|12|unknown|18||
RFD|1|high|2|664.0|654.5
RFD|1|low|55|-5.55|-9.91
RFD|1|medium|8|32.0|24.63
RFD|2|high|4|73.75|73.5
RFD|2|low|50|-4.8|-15.46
RFD|2|medium|9|31.56|19.0
RFD|3|high|8|262.75|294.29
RFD|3|low|65|-8.0|-18.0
RFD|3|medium|15|38.6|41.07
RFD|3|unknown|1||
RFD|4|high|7|300.71|294.57
RFD|4|low|56|-8.8|-22.88
RFD|4|medium|3|39.33|30.0
RFD|5|high|5|110.2|114.8
RFD|5|low|48|-7.98|-14.81
RFD|5|medium|12|31.92|30.5
RFD|6|high|5|209.4|206.6
RFD|6|low|55|-6.65|-13.53
RFD|6|medium|11|28.09|26.82
RFD|6|unknown|2||
RFD|7|high|13|134.92|137.85
RFD|7|low|52|-1.79|-4.5
RFD|7|medium|12|32.75|27.83
RFD|7|unknown|3||
RFD|8|high|10|116.9|117.1
RFD|8|low|46|-6.93|-11.24
RFD|8|medium|8|35.0|28.75
RFD|9|high|6|565.0|565.67
RFD|9|low|56|-6.63|-13.43
RFD|9|medium|3|27.0|15.33
RFD|9|unknown|1||
RFD|10|high|6|132.33|129.67
RFD|10|low|47|-4.23|-11.83
RFD|10|medium|12|32.75|34.08
RFD|10|unknown|6||
RFD|11|high|2|213.0|208.0
RFD|11|low|44|-6.27|-8.98
RFD|11|medium|10|26.9|26.0
RFD|12|high|8|285.75|281.88
RFD|12|low|65|-3.34|-11.97
RFD|12|medium|9|30.67|21.56
RFD|12|unknown|1||
RHI|1|high|4|133.0|115.75
RHI|1|low|51|-5.12|-18.84
RHI|1|medium|5|28.4|12.0
RHI|1|unknown|1||
RHI|2|high|3|172.0|149.0
