origin|month|delay_band|num_flights|avg_dep|avg_arr|top_cause_1|top_cause_2|top_cause_3
SMF|6|medium|75|30.8|20.64|weather|late_aircraft|carrier
SMF|7|high|32|121.0|119.19|weather|late_aircraft|carrier
SMF|7|low|398|-1.5|-4.84|weather|late_aircraft|carrier
SMF|7|medium|78|33.59|32.29|weather|late_aircraft|carrier
SMF|8|high|33|147.61|144.88|late_aircraft|carrier|weather
SMF|8|low|420|-2.49|-7.4|late_aircraft|carrier|weather
SMF|8|medium|58|29.66|24.43|late_aircraft|carrier|weather
SMF|9|high|20|149.0|149.65|weather|carrier|late_aircraft
SMF|9|low|439|-3.46|-8.71|weather|carrier|late_aircraft
SMF|9|medium|35|29.51|23.34|weather|carrier|late_aircraft
SMF|10|high|25|150.72|152.2|carrier|late_aircraft|nas
SMF|10|low|449|-3.12|-9.7|carrier|late_aircraft|nas
SMF|10|medium|59|32.58|27.59|carrier|late_aircraft|nas
SMF|11|high|20|209.2|208.3|weather|late_aircraft|carrier
SMF|11|low|399|-2.72|-9.83|weather|late_aircraft|carrier
SMF|11|medium|60|28.17|19.78|weather|late_aircraft|carrier
SMF|12|high|30|153.57|145.33|weather|nas|late_aircraft
SMF|12|low|342|-2.49|-9.64|weather|nas|late_aircraft
SMF|12|medium|59|30.44|20.76|weather|nas|late_aircraft
SMX|1|high|1|98.0|92.0|late_aircraft|none|none
SMX|4|low|1|-12.0|-4.0|none|none|none
SMX|5|low|2|-5.0|-6.5|none|none|none
SMX|6|high|1|67.0|65.0|late_aircraft|nas|none
SMX|6|medium|1|24.0|14.0|late_aircraft|nas|none
SMX|7|low|2|-2.5|0.5|none|none|none
SMX|9|low|1|0.0|-13.0|none|none|none
SMX|11|high|1|226.0|219.0|carrier|none|none
SNA|1|high|18|234.33|158.56|carrier|late_aircraft|nas
SNA|1|low|278|-3.59|-8.93|carrier|late_aircraft|nas
SNA|1|medium|56|31.2|23.09|carrier|late_aircraft|nas
SNA|2|high|12|118.92|110.67|late_aircraft|nas|carrier
SNA|2|low|293|-3.15|-10.24|late_aircraft|nas|carrier
SNA|2|medium|35|32.09|28.8|late_aircraft|nas|carrier
SNA|3|high|20|147.4|147.95|late_aircraft|nas|weather
SNA|3|low|300|-2.57|-7.58|late_aircraft|nas|weather
SNA|3|medium|41|28.71|26.2|late_aircraft|nas|weather
SNA|4|high|21|154.48|150.67|weather|late_aircraft|carrier
SNA|4|low|303|-3.39|-10.08|weather|late_aircraft|carrier
SNA|4|medium|38|35.71|30.92|weather|late_aircraft|carrier
SNA|5|high|29|226.41|223.86|weather|carrier|late_aircraft
SNA|5|low|299|-3.22|-10.83|weather|carrier|late_aircraft
SNA|5|medium|31|38.29|24.32|weather|carrier|late_aircraft
SNA|6|high|33|123.33|117.42|late_aircraft|weather|carrier
SNA|6|low|272|-2.93|-9.84|late_aircraft|weather|carrier
SNA|6|medium|49|28.0|20.43|late_aircraft|weather|carrier
SNA|7|high|21|177.19|173.57|late_aircraft|carrier|nas
SNA|7|low|303|-3.99|-8.17|late_aircraft|carrier|nas
SNA|7|medium|49|28.76|22.02|late_aircraft|carrier|nas
SNA|8|high|15|175.67|169.73|carrier|late_aircraft|nas
SNA|8|low|309|-4.15|-8.68|carrier|late_aircraft|nas
SNA|8|medium|40|34.63|31.7|carrier|late_aircraft|nas
SNA|9|high|24|141.25|138.29|carrier|late_aircraft|weather
SNA|9|low|311|-3.71|-10.44|carrier|late_aircraft|weather
SNA|9|medium|25|33.16|27.12|carrier|late_aircraft|weather
SNA|10|high|16|177.25|168.5|security|late_aircraft|carrier
SNA|10|low|312|-4.49|-8.8|security|late_aircraft|carrier
SNA|10|medium|44|32.36|25.55|security|late_aircraft|carrier
SNA|11|high|20|180.55|179.4|carrier|weather|nas
SNA|11|low|293|-4.47|-11.97|carrier|weather|nas
SNA|11|medium|38|32.39|23.32|carrier|weather|nas
SNA|12|high|34|150.41|144.41|late_aircraft|nas|carrier
SNA|12|low|301|-3.56|-9.77|late_aircraft|nas|carrier
SNA|12|medium|45|28.62|17.76|late_aircraft|nas|carrier
SPI|1|medium|1|54.0|46.0|nas|late_aircraft|none
SPI|2|low|1|3.0|-9.0|none|none|none
SPI|2|medium|1|30.0|13.0|none|none|none
SPI|4|medium|1|26.0|7.0|none|none|none
SPI|5|low|1|4.0|20.0|nas|carrier|none
SPI|6|high|2|153.5|162.0|late_aircraft|carrier|nas
SPI|10|low|1|6.0|2.0|nas|late_aircraft|none
SPI|10|medium|1|45.0|47.0|nas|late_aircraft|none
SPI|11|low|1|-3.0|-8.0|none|none|none
SPN|1|low|4|-20.0|-27.0|none|none|none
SPN|2|low|3|-8.67|-15.0|none|none|none
SPN|3|high|1|125.0|118.0|carrier|none|none
SPN|3|low|3|-9.67|-15.33|carrier|none|none
SPN|4|low|3|-16.67|-19.67|none|none|none
SPN|5|low|3|-3.33|-8.0|none|none|none
SPN|6|low|3|1.33|-1.0|carrier|late_aircraft|none
SPN|6|medium|1|36.0|30.0|carrier|late_aircraft|none
SPN|7|low|2|1.5|-0.5|carrier|nas|none
SPN|7|medium|1|36.0|38.0|carrier|nas|none
SPN|8|low|4|-5.75|-5.0|none|none|none
SPN|9|low|3|-8.0|-2.33|none|none|none
SPN|11|low|3|-9.0|-11.67|none|none|none
SPN|12|low|5|-9.4|-12.8|none|none|none
SPS|1|low|4|-12.75|-22.75|none|none|none
SPS|2|low|4|-10.25|-17.5|none|none|none
SPS|3|low|5|-3.6|-13.4|none|none|none
SPS|4|low|5|-8.2|-19.0|none|none|none
SPS|5|high|1|238.0|224.0|carrier|none|none
SPS|5|low|4|-9.0|-20.25|carrier|none|none
SPS|6|low|7|-6.14|-7.86|late_aircraft|none|none
SPS|6|medium|1|57.0|47.0|late_aircraft|none|none
SPS|7|low|5|-5.0|-3.8|weather|none|none
SPS|7|medium|1|26.0|26.0|weather|none|none
SPS|8|high|1|431.0|418.0|carrier|none|none
SPS|8|low|7|-9.0|-12.86|carrier|none|none
SPS|9|low|3|-6.33|-3.67|none|none|none
SPS|10|high|1|661.0|653.0|carrier|none|none
SPS|10|low|6|-6.83|-15.5|carrier|none|none
SPS|11|high|2|172.0|161.5|carrier|nas|weather
SPS|11|low|5|-4.2|0.4|carrier|nas|weather
SPS|12|high|1|117.0|113.0|carrier|none|none
SPS|12|low|3|-5.0|-15.0|carrier|none|none
SRQ|1|high|20|202.55|195.15|weather|carrier|late_aircraft
SRQ|1|low|124|-5.35|-12.87|weather|carrier|late_aircraft
SRQ|1|medium|20|32.45|20.3|weather|carrier|late_aircraft
SRQ|2|high|9|276.33|268.67|late_aircraft|carrier|weather
SRQ|2|low|133|-6.39|-8.89|late_aircraft|carrier|weather
SRQ|2|medium|16|29.88|20.69|late_aircraft|carrier|weather
SRQ|3|high|15|252.8|248.93|late_aircraft|carrier|nas
SRQ|3|low|145|-4.44|-6.99|late_aircraft|carrier|nas
SRQ|3|medium|20|34.55|22.6|late_aircraft|carrier|nas
SRQ|4|high|13|155.15|154.77|carrier|late_aircraft|nas
SRQ|4|low|148|-4.69|-9.67|carrier|late_aircraft|nas
SRQ|4|medium|9|31.11|27.56|carrier|late_aircraft|nas
SRQ|5|high|11|191.64|178.0|weather|carrier|late_aircraft
SRQ|5|low|101|-2.87|-3.54|weather|carrier|late_aircraft
SRQ|5|medium|15|29.47|28.4|weather|carrier|late_aircraft
SRQ|6|high|9|146.56|143.11|late_aircraft|weather|carrier
SRQ|6|low|83|-5.02|-8.16|late_aircraft|weather|carrier
SRQ|6|medium|14|31.71|22.93|late_aircraft|weather|carrier
SRQ|7|high|7|271.29|263.86|carrier|late_aircraft|weather
SRQ|7|low|78|-4.14|-7.85|carrier|late_aircraft|weather
SRQ|7|medium|20|34.35|26.1|carrier|late_aircraft|weather
SRQ|8|high|14|230.86|230.07|carrier|late_aircraft|weather
SRQ|8|low|76|-5.28|-9.07|carrier|late_aircraft|weather
SRQ|8|medium|13|29.23|30.38|carrier|late_aircraft|weather
SRQ|9|high|4|136.25|120.75|late_aircraft|weather|carrier
SRQ|9|low|81|-6.63|-9.91|late_aircraft|weather|carrier
SRQ|9|medium|4|33.0|26.75|late_aircraft|weather|carrier
SRQ|10|high|5|281.0|278.8|late_aircraft|carrier|nas
SRQ|10|low|70|-7.03|-7.94|late_aircraft|carrier|nas
SRQ|10|medium|3|26.0|33.33|late_aircraft|carrier|nas
SRQ|11|high|4|335.25|332.0|carrier|weather|nas
SRQ|11|low|147|-6.71|-9.15|carrier|weather|nas
SRQ|11|medium|11|34.73|26.82|carrier|weather|nas
SRQ|12|high|15|236.0|236.8|carrier|late_aircraft|nas
SRQ|12|low|117|-4.91|-10.26|carrier|late_aircraft|nas
SRQ|12|medium|25|30.44|26.36|carrier|late_aircraft|nas
STC|1|low|2|5.5|-3.5|none|none|none
STC|2|low|1|-11.0|-36.0|none|none|none
STC|3|low|2|-14.5|-33.0|none|none|none
STC|5|low|2|-9.5|-19.0|none|none|none
STC|6|low|1|-13.0|-28.0|none|none|none
STC|8|low|1|-9.0|-31.0|none|none|none
STC|11|low|2|0.0|-18.0|none|none|none
STC|11|medium|1|25.0|12.0|none|none|none
STC|12|low|3|5.67|-14.33|none|none|none
STL|1|high|33|180.06|181.64|late_aircraft|carrier|weather
STL|1|low|328|-2.18|-5.9|late_aircraft|carrier|weather
STL|1|medium|90|29.72|29.07|late_aircraft|carrier|weather
STL|2|high|18|146.89|150.72|late_aircraft|carrier|nas
STL|2|low|432|-2.86|-7.81|late_aircraft|carrier|nas
STL|2|medium|55|30.91|26.87|late_aircraft|carrier|nas
STL|3|high|39|165.36|159.77|weather|carrier|late_aircraft
STL|3|low|435|-2.07|-9.09|weather|carrier|late_aircraft
STL|3|medium|88|29.33|22.3|weather|carrier|late_aircraft
STL|4|high|37|145.59|140.57|weather|late_aircraft|carrier
STL|4|low|410|-2.46|-9.07|weather|late_aircraft|carrier
STL|4|medium|58|27.4|22.31|weather|late_aircraft|carrier
STL|5|high|53|153.3|149.55|weather|late_aircraft|nas
STL|5|low|434|-1.01|-4.12|weather|late_aircraft|nas
STL|5|medium|113|31.17|26.93|weather|late_aircraft|nas
STL|6|high|41|128.78|120.44|weather|late_aircraft|carrier
STL|6|low|421|-1.13|-6.84|weather|late_aircraft|carrier
STL|6|medium|106|29.71|23.79|weather|late_aircraft|carrier
STL|7|high|66|164.02|154.2|late_aircraft|carrier|nas
STL|7|low|426|-0.74|-6.41|late_aircraft|carrier|nas
STL|7|medium|149|31.22|26.26|late_aircraft|carrier|nas
STL|8|high|35|202.74|196.86|carrier|late_aircraft|nas
STL|8|low|447|-2.38|-7.85|carrier|late_aircraft|nas
STL|8|medium|66|29.24|24.68|carrier|late_aircraft|nas
STL|9|high|15|106.0|98.0|late_aircraft|weather|carrier
STL|9|low|479|-2.93|-8.51|late_aircraft|weather|carrier
STL|9|medium|64|29.0|22.42|late_aircraft|weather|carrier
STL|10|high|13|119.23|103.77|late_aircraft|carrier|nas
STL|10|low|504|-2.81|-10.69|late_aircraft|carrier|nas
STL|10|medium|44|27.07|20.23|late_aircraft|carrier|nas
STL|11|high|9|88.44|78.56|late_aircraft|nas|carrier
STL|11|low|464|-2.71|-10.68|late_aircraft|nas|carrier
STL|11|medium|55|30.65|29.04|late_aircraft|nas|carrier
STL|12|high|35|108.51|103.06|security|late_aircraft|weather
STL|12|low|427|-1.28|-8.85|security|late_aircraft|weather
STL|12|medium|92|30.17|21.05|security|late_aircraft|weather
STS|1|high|3|131.0|124.67|weather|nas|late_aircraft
STS|1|low|20|-6.9|-7.1|weather|nas|late_aircraft
STS|1|medium|4|26.25|18.75|weather|nas|late_aircraft
STS|2|high|3|118.0|111.0|late_aircraft|nas|none
STS|2|low|28|-3.93|-3.57|late_aircraft|nas|none
STS|3|high|1|73.0|72.0|carrier|nas|none
STS|3|low|24|-5.29|-4.58|carrier|nas|none
STS|3|medium|2|26.0|38.5|carrier|nas|none
STS|4|high|1|86.0|86.0|late_aircraft|nas|carrier
STS|4|low|21|-2.67|2.67|late_aircraft|nas|carrier
STS|4|medium|6|28.67|34.0|late_aircraft|nas|carrier
STS|5|high|1|92.0|130.0|late_aircraft|carrier|nas
STS|5|low|15|-4.67|-6.33|late_aircraft|carrier|nas
STS|5|medium|3|25.67|24.0|late_aircraft|carrier|nas
STS|6|high|3|84.0|79.67|late_aircraft|carrier|nas
STS|6|low|18|-2.67|-3.06|late_aircraft|carrier|nas
STS|6|medium|3|29.0|23.67|late_aircraft|carrier|nas
STS|7|high|5|137.6|134.4|late_aircraft|carrier|nas
STS|7|low|33|-2.67|-0.97|late_aircraft|carrier|nas
STS|7|medium|3|23.0|43.67|late_aircraft|carrier|nas
STS|8|low|34|-4.12|-4.0|late_aircraft|nas|carrier
STS|8|medium|6|31.33|35.33|late_aircraft|nas|carrier
STS|9|high|2|99.5|87.5|weather|carrier|nas
STS|9|low|32|-5.03|-6.38|weather|carrier|nas
STS|9|medium|5|21.0|47.4|weather|carrier|nas
STS|10|high|1|88.0|88.0|late_aircraft|weather|carrier
STS|10|low|31|-3.9|-4.13|late_aircraft|weather|carrier
STS|10|medium|4|45.0|41.25|late_aircraft|weather|carrier
STS|11|high|3|144.67|141.33|weather|late_aircraft|carrier
STS|11|low|28|-4.32|-3.25|weather|late_aircraft|carrier
STS|11|medium|9|30.11|27.44|weather|late_aircraft|carrier
STS|12|high|4|138.5|139.25|weather|carrier|late_aircraft
STS|12|low|27|-2.67|-1.07|weather|carrier|late_aircraft
STS|12|medium|3|35.33|40.0|weather|carrier|late_aircraft
STT|1|high|1|98.0|88.0|weather|late_aircraft|carrier
STT|1|low|43|-7.4|-8.77|weather|late_aircraft|carrier
STT|1|medium|8|32.13|33.0|weather|late_aircraft|carrier
STT|2|high|7|127.86|113.0|late_aircraft|weather|carrier
STT|2|low|38|-7.55|-9.16|late_aircraft|weather|carrier
STT|2|medium|9|33.78|33.22|late_aircraft|weather|carrier
STT|3|high|6|336.17|295.5|late_aircraft|nas|carrier
STT|3|low|47|-5.96|-1.34|late_aircraft|nas|carrier
STT|3|medium|8|33.13|38.13|late_aircraft|nas|carrier
STT|4|high|4|82.5|70.5|weather|late_aircraft|nas
STT|4|low|38|-6.24|-6.08|weather|late_aircraft|nas
STT|4|medium|8|26.13|29.5|weather|late_aircraft|nas
STT|5|high|4|125.0|114.5|late_aircraft|carrier|nas
STT|5|low|32|-3.63|-3.28|late_aircraft|carrier|nas
STT|5|medium|6|30.67|24.67|late_aircraft|carrier|nas
STT|6|high|5|125.4|124.4|late_aircraft|carrier|nas
STT|6|low|42|-6.07|-10.43|late_aircraft|carrier|nas
STT|6|medium|16|34.81|36.81|late_aircraft|carrier|nas
STT|7|high|3|85.67|104.33|late_aircraft|carrier|nas
STT|7|low|23|-4.13|-8.83|late_aircraft|carrier|nas
STT|7|medium|8|34.75|24.75|late_aircraft|carrier|nas
STT|8|high|10|159.5|125.6|late_aircraft|nas|carrier
STT|8|low|31|-7.1|-6.81|late_aircraft|nas|carrier
STT|8|medium|7|29.29|24.43|late_aircraft|nas|carrier
STT|9|low|16|-9.31|-14.31|nas|carrier|weather
STT|9|medium|3|22.33|45.33|nas|carrier|weather
STT|10|high|2|151.5|132.5|late_aircraft|nas|carrier
STT|10|low|18|-9.94|-16.89|late_aircraft|nas|carrier
STT|11|high|3|102.67|90.67|late_aircraft|nas|carrier
STT|11|low|40|-7.98|-20.8|late_aircraft|nas|carrier
STT|11|medium|2|34.0|27.5|late_aircraft|nas|carrier
STT|12|low|37|-9.54|-15.11|late_aircraft|nas|carrier
STT|12|medium|13|34.92|28.0|late_aircraft|nas|carrier
STX|1|high|1|97.0|90.0|security|nas|carrier
STX|1|low|13|-11.38|-6.85|security|nas|carrier
STX|1|medium|2|24.0|28.0|security|nas|carrier
STX|2|high|2|97.5|96.5|late_aircraft|nas|carrier
STX|2|low|13|-5.85|4.0|late_aircraft|nas|carrier
STX|2|medium|1|32.0|25.0|late_aircraft|nas|carrier
STX|3|high|2|646.5|643.0|carrier|nas|late_aircraft
STX|3|low|8|-7.0|-10.5|carrier|nas|late_aircraft
STX|3|medium|3|36.33|39.67|carrier|nas|late_aircraft
STX|4|high|2|97.5|80.5|late_aircraft|carrier|nas
STX|4|low|10|-8.2|-0.9|late_aircraft|carrier|nas
STX|4|medium|3|46.67|41.67|late_aircraft|carrier|nas
STX|5|low|10|-10.5|-14.3|none|none|none
STX|5|medium|1|16.0|12.0|none|none|none
STX|6|high|3|780.67|788.0|carrier|late_aircraft|weather
STX|6|low|3|3.33|7.67|carrier|late_aircraft|weather
STX|6|medium|4|45.25|51.75|carrier|late_aircraft|weather
STX|7|high|2|115.5|110.0|late_aircraft|security|carrier
STX|7|low|2|-4.5|7.0|late_aircraft|security|carrier
STX|7|medium|2|36.5|30.5|late_aircraft|security|carrier
STX|8|high|1|122.0|0.0|none|none|none
STX|8|low|3|5.33|-6.33|none|none|none
STX|9|low|4|-11.75|-25.25|none|none|none
STX|9|medium|1|29.0|12.0|none|none|none
STX|10|high|1|88.0|65.0|late_aircraft|none|none
STX|10|low|5|-13.2|-22.0|late_aircraft|none|none
STX|11|low|9|-6.22|-13.33|none|none|none
STX|12|high|2|88.5|76.0|late_aircraft|nas|none
STX|12|low|9|-6.89|-9.11|late_aircraft|nas|none
STX|12|medium|1|38.0|29.0|late_aircraft|nas|none
SUN|1|high|1|96.0|84.0|late_aircraft|carrier|nas
SUN|1|low|22|-7.91|-13.45|late_aircraft|carrier|nas
SUN|1|medium|5|34.2|35.4|late_aircraft|carrier|nas
SUN|2|high|2|195.5|190.0|weather|carrier|nas
SUN|2|low|13|-7.23|-8.69|weather|carrier|nas
SUN|2|medium|2|51.5|57.0|weather|carrier|nas
SUN|3|high|1|150.0|141.0|late_aircraft|nas|none
SUN|3|low|16|-4.06|-8.5|late_aircraft|nas|none
SUN|3|medium|1|37.0|35.0|late_aircraft|nas|none
SUN|4|high|1|94.0|95.0|weather|nas|none
SUN|4|low|2|-8.5|-23.5|weather|nas|none
SUN|5|low|8|-8.38|-12.25|none|none|none
SUN|6|low|11|-8.91|-13.36|none|none|none
SUN|7|high|1|76.0|61.0|late_aircraft|nas|weather
SUN|7|low|14|-6.64|-14.5|late_aircraft|nas|weather
SUN|7|medium|4|40.25|34.0|late_aircraft|nas|weather
SUN|8|high|3|472.33|464.33|weather|carrier|nas
SUN|8|low|14|-6.93|-8.57|weather|carrier|nas
SUN|8|medium|4|33.75|40.5|weather|carrier|nas
SUN|9|low|13|-8.15|-13.08|nas|none|none
SUN|9|medium|1|47.0|65.0|nas|none|none
SUN|10|high|1|102.0|118.0|late_aircraft|nas|none
SUN|10|low|8|-5.75|-11.75|late_aircraft|nas|none
SUN|11|low|8|-8.5|-13.75|none|none|none
SUN|12|high|1|189.0|181.0|nas|carrier|none
SUN|12|low|19|-7.11|-11.21|nas|carrier|none
SUX|1|high|1|379.0|391.0|weather|late_aircraft|nas
SUX|1|low|2|-2.5|-25.0|weather|late_aircraft|nas
SUX|1|medium|3|24.33|26.67|weather|late_aircraft|nas
SUX|2|low|6|-7.17|-22.5|late_aircraft|none|none
SUX|2|medium|1|44.0|31.0|late_aircraft|none|none
SUX|3|low|6|-7.83|-20.83|carrier|none|none
SUX|3|medium|1|50.0|45.0|carrier|none|none
SUX|4|low|7|-5.71|-7.57|carrier|nas|none
SUX|5|low|1|-7.0|-9.0|none|none|none
SUX|5|medium|1|21.0|4.0|none|none|none
SUX|6|low|3|2.33|3.33|carrier|none|none
SUX|7|low|3|-11.33|-13.0|carrier|none|none
SUX|7|medium|1|36.0|29.0|carrier|none|none
SUX|8|high|1|202.0|196.0|carrier|none|none
SUX|8|low|4|-6.5|-12.5|carrier|none|none
SUX|9|low|8|-6.25|-1.25|carrier|late_aircraft|nas
SUX|9|medium|1|26.0|24.0|carrier|late_aircraft|nas
SUX|10|high|1|102.0|110.0|late_aircraft|carrier|nas
SUX|10|low|5|-5.6|-3.6|late_aircraft|carrier|nas
SUX|10|medium|1|31.0|24.0|late_aircraft|carrier|nas
SUX|11|high|1|139.0|171.0|nas|late_aircraft|carrier
SUX|11|low|2|-5.5|8.0|nas|late_aircraft|carrier
SUX|11|medium|2|29.0|57.5|nas|late_aircraft|carrier
SUX|12|high|1|407.0|385.0|weather|carrier|none
SUX|12|low|8|-7.13|4.63|weather|carrier|none
SWF|1|high|1|306.0|312.0|late_aircraft|carrier|nas
SWF|2|low|2|5.5|-17.0|none|none|none
SWF|3|high|1|93.0|83.0|late_aircraft|nas|none
SWF|3|low|1|7.0|3.0|late_aircraft|nas|none
SWF|3|medium|1|20.0|-19.0|late_aircraft|nas|none
SWF|4|high|1|210.0|218.0|nas|none|none
SWF|4|low|3|-8.67|-29.67|nas|none|none
SWF|6|low|2|13.5|2.5|none|none|none
SWF|7|high|1|128.0|118.0|late_aircraft|nas|carrier
SWF|7|low|1|4.0|-7.0|late_aircraft|nas|carrier
SWF|7|medium|1|22.0|41.0|late_aircraft|nas|carrier
SWF|8|low|2|-10.0|-21.5|none|none|none
SWF|10|low|3|-17.67|-24.67|none|none|none
SWF|11|low|4|-12.75|-27.75|none|none|none
SWF|12|high|1|196.0|179.0|carrier|late_aircraft|nas
SWF|12|low|11|-8.18|-17.09|carrier|late_aircraft|nas
SWO|1|high|1|237.0|265.0|weather|nas|none
SWO|1|low|4|-5.0|-2.75|weather|nas|none
SWO|2|low|4|-3.5|-12.25|none|none|none
SWO|3|low|7|-7.57|-14.43|none|none|none
SWO|4|low|4|0.0|-5.25|security|none|none
SWO|4|medium|1|43.0|31.0|security|none|none
SWO|5|high|1|141.0|130.0|carrier|none|none
SWO|5|low|3|-10.0|-17.67|carrier|none|none
SWO|6|low|5|-9.8|-13.0|carrier|none|none
SWO|6|medium|1|35.0|26.0|carrier|none|none
SWO|7|low|2|-9.5|-14.5|none|none|none
SWO|8|low|12|-5.5|-2.58|nas|carrier|none
SWO|9|low|6|-8.83|-9.0|none|none|none
SWO|10|low|5|-10.4|-14.4|none|none|none
SWO|11|high|1|126.0|154.0|weather|nas|none
SWO|11|low|2|-9.0|-11.0|weather|nas|none
SWO|12|high|1|221.0|201.0|carrier|none|none
SWO|12|low|2|-5.5|-17.5|carrier|none|none
SYR|1|high|13|223.08|219.31|carrier|weather|late_aircraft
SYR|1|low|88|-5.73|-15.32|carrier|weather|late_aircraft
SYR|1|medium|5|38.0|20.4|carrier|weather|late_aircraft
SYR|2|high|5|233.6|232.2|weather|carrier|late_aircraft
SYR|2|low|86|-5.05|-21.81|weather|carrier|late_aircraft
SYR|2|medium|8|26.88|4.75|weather|carrier|late_aircraft
SYR|3|high|6|259.0|260.17|carrier|late_aircraft|nas
SYR|3|low|89|-5.06|-15.34|carrier|late_aircraft|nas
SYR|3|medium|10|28.2|16.6|carrier|late_aircraft|nas
SYR|4|high|5|107.0|101.6|carrier|late_aircraft|nas
SYR|4|low|93|-4.74|-10.19|carrier|late_aircraft|nas
SYR|4|medium|7|21.0|13.43|carrier|late_aircraft|nas
SYR|5|high|10|154.0|153.9|weather|late_aircraft|carrier
SYR|5|low|105|-4.5|-8.71|weather|late_aircraft|carrier
SYR|5|medium|20|33.1|33.7|weather|late_aircraft|carrier
SYR|6|high|7|151.0|142.43|weather|carrier|nas
SYR|6|low|108|-4.79|-10.81|weather|carrier|nas
SYR|6|medium|18|32.78|32.11|weather|carrier|nas
SYR|7|high|15|142.07|138.47|carrier|late_aircraft|weather
SYR|7|low|100|-2.96|-7.76|carrier|late_aircraft|weather
SYR|7|medium|9|23.78|14.56|carrier|late_aircraft|weather
SYR|8|high|7|161.71|166.57|carrier|late_aircraft|nas
SYR|8|low|85|-3.31|-9.2|carrier|late_aircraft|nas
SYR|8|medium|18|33.22|31.39|carrier|late_aircraft|nas
SYR|9|high|3|174.33|158.67|late_aircraft|nas|weather
SYR|9|low|81|-6.05|-9.23|late_aircraft|nas|weather
SYR|9|medium|6|23.83|18.5|late_aircraft|nas|weather
SYR|10|high|5|127.0|121.4|carrier|late_aircraft|nas
SYR|10|low|119|-5.12|-13.27|carrier|late_aircraft|nas
SYR|10|medium|7|34.71|23.57|carrier|late_aircraft|nas
SYR|11|high|6|203.17|198.67|weather|carrier|late_aircraft
SYR|11|low|99|-3.28|-9.82|weather|carrier|late_aircraft
SYR|11|medium|10|27.2|16.6|weather|carrier|late_aircraft
SYR|12|high|8|115.63|118.13|late_aircraft|weather|carrier
SYR|12|low|80|-2.56|-5.03|late_aircraft|weather|carrier
SYR|12|medium|16|27.75|30.63|late_aircraft|weather|carrier
TLH|1|high|1|76.0|77.0|late_aircraft|nas|carrier
TLH|1|low|42|-3.62|-6.55|late_aircraft|nas|carrier
TLH|1|medium|11|34.73|38.27|late_aircraft|nas|carrier
TLH|2|high|4|193.75|187.0|carrier|nas|late_aircraft
TLH|2|low|28|-2.14|-1.04|carrier|nas|late_aircraft
TLH|2|medium|2|31.0|22.0|carrier|nas|late_aircraft
TLH|3|high|5|117.6|124.6|late_aircraft|carrier|nas
TLH|3|low|38|-3.68|-11.11|late_aircraft|carrier|nas
TLH|3|medium|8|28.0|23.25|late_aircraft|carrier|nas
TLH|4|high|3|168.33|163.33|carrier|nas|late_aircraft
TLH|4|low|49|-5.98|-11.27|carrier|nas|late_aircraft
TLH|4|medium|7|34.29|54.86|carrier|nas|late_aircraft
TLH|5|high|3|180.0|169.33|weather|late_aircraft|nas
TLH|5|low|34|-3.94|-5.03|weather|late_aircraft|nas
TLH|5|medium|11|33.64|25.45|weather|late_aircraft|nas
TLH|6|high|6|200.83|193.83|carrier|late_aircraft|weather
TLH|6|low|41|-5.22|-9.54|carrier|late_aircraft|weather
TLH|6|medium|8|32.75|23.13|carrier|late_aircraft|weather
TLH|7|high|4|255.0|254.0|carrier|late_aircraft|nas
TLH|7|low|33|-3.52|-5.0|carrier|late_aircraft|nas
TLH|7|medium|5|34.6|30.6|carrier|late_aircraft|nas
TLH|8|high|4|119.5|122.75|carrier|late_aircraft|nas
TLH|8|low|57|-4.47|-6.21|carrier|late_aircraft|nas
TLH|8|medium|3|25.33|39.33|carrier|late_aircraft|nas
TLH|9|high|5|155.8|146.0|late_aircraft|carrier|nas
TLH|9|low|40|-6.48|-12.35|late_aircraft|carrier|nas
TLH|9|medium|3|27.33|28.67|late_aircraft|carrier|nas
TLH|10|high|3|110.67|98.67|carrier|weather|nas
TLH|10|low|60|-6.32|-11.83|carrier|weather|nas
TLH|10|medium|3|28.33|33.33|carrier|weather|nas
TLH|11|low|63|-4.51|-6.83|late_aircraft|nas|carrier
TLH|11|medium|3|34.33|28.67|late_aircraft|nas|carrier
TLH|12|high|3|116.0|107.67|weather|late_aircraft|nas
TLH|12|low|41|-3.27|-4.1|weather|late_aircraft|nas
TLH|12|medium|4|29.0|23.5|weather|late_aircraft|nas
TOL|1|low|4|-4.5|-18.0|none|none|none
TOL|2|high|1|74.0|105.0|carrier|nas|late_aircraft
TOL|2|low|3|3.67|10.33|carrier|nas|late_aircraft
TOL|2|medium|1|27.0|36.0|carrier|nas|late_aircraft
TOL|3|low|4|-8.0|-25.25|none|none|none
TOL|3|medium|1|23.0|14.0|none|none|none
TOL|4|low|1|-8.0|-24.0|none|none|none
TOL|5|low|2|-10.5|-22.0|none|none|none
TOL|6|low|3|-8.0|-12.67|none|none|none
TOL|7|low|2|-8.0|-16.0|none|none|none
TOL|10|low|1|-7.0|-6.0|none|none|none
TOL|11|low|3|-11.33|-11.33|none|none|none
TOL|11|medium|1|29.0|9.0|none|none|none
TOL|12|low|1|-18.0|-21.0|none|none|none
TPA|1|high|46|158.43|149.52|carrier|late_aircraft|nas
TPA|1|low|484|-2.46|-9.45|carrier|late_aircraft|nas
