origin|month|delay_band|num_flights|avg_dep|avg_arr|top_cause_1|top_cause_2|top_cause_3
SAT|7|medium|601|31.51|28.49|late_aircraft|carrier|weather
SAT|8|high|219|154.19|149.74|carrier|late_aircraft|weather
SAT|8|low|2973|-4.0|-9.36|carrier|late_aircraft|weather
SAT|8|medium|395|30.76|26.33|carrier|late_aircraft|weather
SAT|9|high|146|172.64|164.33|carrier|late_aircraft|weather
SAT|9|low|2961|-4.08|-10.11|carrier|late_aircraft|weather
SAT|9|medium|317|30.76|23.98|carrier|late_aircraft|weather
SAT|10|high|132|164.16|151.92|weather|carrier|late_aircraft
SAT|10|low|3240|-3.45|-9.29|weather|carrier|late_aircraft
SAT|10|medium|324|29.81|21.44|weather|carrier|late_aircraft
SAT|11|high|131|162.08|156.0|weather|carrier|late_aircraft
SAT|11|low|2920|-3.64|-9.47|weather|carrier|late_aircraft
SAT|11|medium|293|30.31|23.12|weather|carrier|late_aircraft
SAT|12|high|210|158.21|155.36|weather|late_aircraft|carrier
SAT|12|low|2796|-2.85|-8.58|weather|late_aircraft|carrier
SAT|12|medium|417|30.16|24.92|weather|late_aircraft|carrier
SAV|1|high|89|205.35|198.72|weather|late_aircraft|carrier
SAV|1|low|1065|-4.16|-11.68|weather|late_aircraft|carrier
SAV|1|medium|153|32.53|24.44|weather|late_aircraft|carrier
SAV|2|high|39|155.36|148.59|late_aircraft|weather|carrier
SAV|2|low|1160|-4.93|-12.16|late_aircraft|weather|carrier
SAV|2|medium|95|30.97|23.48|late_aircraft|weather|carrier
SAV|3|high|80|140.18|134.6|late_aircraft|carrier|weather
SAV|3|low|1319|-3.55|-10.04|late_aircraft|carrier|weather
SAV|3|medium|176|29.57|23.06|late_aircraft|carrier|weather
SAV|4|high|77|169.0|163.66|late_aircraft|carrier|nas
SAV|4|low|1356|-3.29|-7.51|late_aircraft|carrier|nas
SAV|4|medium|213|29.62|24.96|late_aircraft|carrier|nas
SAV|5|high|169|157.88|156.51|late_aircraft|weather|carrier
SAV|5|low|1326|-2.69|-6.51|late_aircraft|weather|carrier
SAV|5|medium|274|32.24|27.12|late_aircraft|weather|carrier
SAV|6|high|103|149.77|142.0|weather|late_aircraft|carrier
SAV|6|low|1346|-2.93|-9.38|weather|late_aircraft|carrier
SAV|6|medium|218|29.6|24.05|weather|late_aircraft|carrier
SAV|7|high|229|178.2|176.21|carrier|late_aircraft|weather
SAV|7|low|1122|-3.07|-8.58|carrier|late_aircraft|weather
SAV|7|medium|302|31.99|28.35|carrier|late_aircraft|weather
SAV|8|high|128|165.7|161.41|late_aircraft|nas|carrier
SAV|8|low|1225|-3.84|-9.26|late_aircraft|nas|carrier
SAV|8|medium|186|31.73|27.17|late_aircraft|nas|carrier
SAV|9|high|80|142.74|139.25|weather|late_aircraft|carrier
SAV|9|low|1263|-3.54|-9.45|weather|late_aircraft|carrier
SAV|9|medium|138|29.9|23.31|weather|late_aircraft|carrier
SAV|10|high|46|165.54|157.41|weather|late_aircraft|carrier
SAV|10|low|1477|-3.59|-9.95|weather|late_aircraft|carrier
SAV|10|medium|167|29.77|21.96|weather|late_aircraft|carrier
SAV|11|high|73|159.75|158.34|late_aircraft|carrier|weather
SAV|11|low|1367|-3.47|-9.1|late_aircraft|carrier|weather
SAV|11|medium|163|29.89|25.37|late_aircraft|carrier|weather
SAV|12|high|120|162.65|153.81|weather|late_aircraft|carrier
SAV|12|low|1221|-2.31|-6.97|weather|late_aircraft|carrier
SAV|12|medium|246|31.95|27.52|weather|late_aircraft|carrier
SBA|1|high|37|150.32|143.78|weather|late_aircraft|carrier
SBA|1|low|449|-5.2|-7.86|weather|late_aircraft|carrier
SBA|1|medium|52|31.79|27.83|weather|late_aircraft|carrier
SBA|2|high|39|173.13|172.23|carrier|late_aircraft|nas
SBA|2|low|370|-4.55|-9.42|carrier|late_aircraft|nas
SBA|2|medium|66|30.95|30.06|carrier|late_aircraft|nas
SBA|3|high|51|169.14|172.69|carrier|weather|late_aircraft
SBA|3|low|433|-4.82|-8.85|carrier|weather|late_aircraft
SBA|3|medium|68|32.76|29.4|carrier|weather|late_aircraft
SBA|4|high|67|234.39|232.21|weather|late_aircraft|carrier
SBA|4|low|413|-4.33|-6.99|weather|late_aircraft|carrier
SBA|4|medium|62|34.66|33.66|weather|late_aircraft|carrier
SBA|5|high|42|127.21|122.55|late_aircraft|weather|nas
SBA|5|low|540|-4.87|-9.38|late_aircraft|weather|nas
SBA|5|medium|67|33.18|28.24|late_aircraft|weather|nas
SBA|6|high|41|151.1|143.32|weather|late_aircraft|carrier
SBA|6|low|546|-3.41|-8.66|weather|late_aircraft|carrier
SBA|6|medium|65|28.95|23.42|weather|late_aircraft|carrier
SBA|7|high|55|166.78|162.64|carrier|late_aircraft|security
SBA|7|low|620|-4.14|-9.49|carrier|late_aircraft|security
SBA|7|medium|62|33.73|30.05|carrier|late_aircraft|security
SBA|8|high|23|180.96|176.96|late_aircraft|weather|carrier
SBA|8|low|604|-5.21|-9.64|late_aircraft|weather|carrier
SBA|8|medium|58|27.34|22.24|late_aircraft|weather|carrier
SBA|9|high|29|230.17|223.34|weather|carrier|late_aircraft
SBA|9|low|550|-5.84|-11.54|weather|carrier|late_aircraft
SBA|9|medium|59|29.36|25.22|weather|carrier|late_aircraft
SBA|10|high|36|206.06|207.08|late_aircraft|weather|carrier
SBA|10|low|550|-5.04|-10.41|late_aircraft|weather|carrier
SBA|10|medium|60|31.57|26.7|late_aircraft|weather|carrier
SBA|11|high|43|202.0|198.07|weather|late_aircraft|carrier
SBA|11|low|548|-5.24|-12.04|weather|late_aircraft|carrier
SBA|11|medium|50|30.78|23.3|weather|late_aircraft|carrier
SBA|12|high|42|160.36|153.19|security|weather|late_aircraft
SBA|12|low|524|-4.01|-10.2|security|weather|late_aircraft
SBA|12|medium|58|30.22|23.14|security|weather|late_aircraft
SBN|1|high|77|169.7|172.23|late_aircraft|carrier|weather
SBN|1|low|309|-4.26|-11.04|late_aircraft|carrier|weather
SBN|1|medium|73|33.33|35.82|late_aircraft|carrier|weather
SBN|2|high|25|143.92|133.32|weather|carrier|late_aircraft
SBN|2|low|409|-4.5|-15.89|weather|carrier|late_aircraft
SBN|2|medium|49|28.45|14.84|weather|carrier|late_aircraft
SBN|3|high|29|165.86|164.07|carrier|weather|nas
SBN|3|low|459|-4.77|-12.83|carrier|weather|nas
SBN|3|medium|52|31.6|21.08|carrier|weather|nas
SBN|4|high|34|160.59|161.38|carrier|weather|late_aircraft
SBN|4|low|456|-5.2|-11.67|carrier|weather|late_aircraft
SBN|4|medium|47|28.47|23.15|carrier|weather|late_aircraft
SBN|5|high|85|168.56|165.73|weather|late_aircraft|carrier
SBN|5|low|352|-3.62|-7.88|weather|late_aircraft|carrier
SBN|5|medium|86|33.51|25.65|weather|late_aircraft|carrier
SBN|6|high|48|163.35|157.42|weather|carrier|late_aircraft
SBN|6|low|386|-5.13|-9.08|weather|carrier|late_aircraft
SBN|6|medium|62|33.16|22.13|weather|carrier|late_aircraft
SBN|7|high|70|139.66|139.89|weather|carrier|late_aircraft
SBN|7|low|384|-4.5|-5.52|weather|carrier|late_aircraft
SBN|7|medium|80|31.66|27.36|weather|carrier|late_aircraft
SBN|8|high|66|147.56|136.73|carrier|late_aircraft|weather
SBN|8|low|433|-4.01|-8.52|carrier|late_aircraft|weather
SBN|8|medium|74|29.5|26.14|carrier|late_aircraft|weather
SBN|9|high|33|167.73|165.24|late_aircraft|carrier|weather
SBN|9|low|482|-5.29|-9.41|late_aircraft|carrier|weather
SBN|9|medium|61|33.46|25.89|late_aircraft|carrier|weather
SBN|10|high|30|151.63|144.6|late_aircraft|carrier|weather
SBN|10|low|528|-4.94|-13.21|late_aircraft|carrier|weather
SBN|10|medium|64|29.45|17.69|late_aircraft|carrier|weather
SBN|11|high|43|179.86|172.42|weather|late_aircraft|carrier
SBN|11|low|519|-5.26|-12.45|weather|late_aircraft|carrier
SBN|11|medium|43|28.74|21.26|weather|late_aircraft|carrier
SBN|12|high|61|171.72|168.9|weather|carrier|late_aircraft
SBN|12|low|482|-4.27|-11.12|weather|carrier|late_aircraft
SBN|12|medium|85|31.58|27.64|weather|carrier|late_aircraft
SBP|1|high|23|172.04|170.48|late_aircraft|carrier|weather
SBP|1|low|292|-5.96|-9.9|late_aircraft|carrier|weather
SBP|1|medium|34|35.38|35.88|late_aircraft|carrier|weather
SBP|2|high|26|226.73|225.31|weather|late_aircraft|carrier
SBP|2|low|258|-5.17|-10.82|weather|late_aircraft|carrier
SBP|2|medium|32|34.94|37.44|weather|late_aircraft|carrier
SBP|3|high|25|154.16|145.92|late_aircraft|weather|carrier
SBP|3|low|321|-4.56|-7.24|late_aircraft|weather|carrier
SBP|3|medium|32|28.5|26.62|late_aircraft|weather|carrier
SBP|4|high|17|124.24|122.29|weather|late_aircraft|carrier
SBP|4|low|342|-4.06|-6.6|weather|late_aircraft|carrier
SBP|4|medium|46|33.26|25.28|weather|late_aircraft|carrier
SBP|5|high|29|177.07|179.48|weather|late_aircraft|carrier
SBP|5|low|345|-4.72|-8.27|weather|late_aircraft|carrier
SBP|5|medium|24|35.88|30.46|weather|late_aircraft|carrier
SBP|6|high|23|149.09|147.04|weather|carrier|late_aircraft
SBP|6|low|345|-4.93|-7.57|weather|carrier|late_aircraft
SBP|6|medium|45|30.4|28.27|weather|carrier|late_aircraft
SBP|7|high|34|181.32|176.47|late_aircraft|carrier|nas
SBP|7|low|395|-5.25|-7.13|late_aircraft|carrier|nas
SBP|7|medium|34|34.41|29.29|late_aircraft|carrier|nas
SBP|8|high|34|165.0|166.26|late_aircraft|carrier|weather
SBP|8|low|413|-5.02|-5.91|late_aircraft|carrier|weather
SBP|8|medium|25|32.48|32.0|late_aircraft|carrier|weather
SBP|9|high|27|266.93|262.33|late_aircraft|carrier|weather
SBP|9|low|414|-4.93|-6.21|late_aircraft|carrier|weather
SBP|9|medium|39|30.26|28.03|late_aircraft|carrier|weather
SBP|10|high|37|222.57|221.62|weather|late_aircraft|carrier
SBP|10|low|434|-5.77|-7.17|weather|late_aircraft|carrier
SBP|10|medium|45|31.44|29.29|weather|late_aircraft|carrier
SBP|11|high|27|119.63|110.67|weather|carrier|late_aircraft
SBP|11|low|435|-5.44|-7.69|weather|carrier|late_aircraft
SBP|11|medium|53|32.62|24.49|weather|carrier|late_aircraft
SBP|12|high|58|172.78|170.74|weather|late_aircraft|carrier
SBP|12|low|384|-5.05|-9.22|weather|late_aircraft|carrier
SBP|12|medium|43|31.16|24.19|weather|late_aircraft|carrier
SCC|1|high|4|112.5|119.5|late_aircraft|nas|none
SCC|1|low|34|-15.0|-17.71|late_aircraft|nas|none
SCC|1|medium|2|26.5|20.0|late_aircraft|nas|none
SCC|2|high|3|114.67|119.0|late_aircraft|nas|none
SCC|2|low|40|-15.9|-15.2|late_aircraft|nas|none
SCC|2|medium|1|22.0|24.0|late_aircraft|nas|none
SCC|3|high|2|116.5|117.0|late_aircraft|carrier|security
SCC|3|low|43|-11.84|-12.72|late_aircraft|carrier|security
SCC|3|medium|1|19.0|20.0|late_aircraft|carrier|security
SCC|4|high|3|152.33|158.67|late_aircraft|nas|carrier
SCC|4|low|38|-14.92|-15.34|late_aircraft|nas|carrier
SCC|4|medium|5|39.6|42.4|late_aircraft|nas|carrier
SCC|5|high|1|63.0|59.0|late_aircraft|weather|carrier
SCC|5|low|43|-19.91|-21.3|late_aircraft|weather|carrier
SCC|5|medium|6|37.33|34.83|late_aircraft|weather|carrier
SCC|6|high|1|66.0|61.0|carrier|late_aircraft|nas
SCC|6|low|40|-17.55|-19.62|carrier|late_aircraft|nas
SCC|6|medium|3|37.33|33.67|carrier|late_aircraft|nas
SCC|7|high|1|185.0|189.0|late_aircraft|nas|none
SCC|7|low|46|-16.28|-16.83|late_aircraft|nas|none
SCC|7|medium|2|35.5|26.0|late_aircraft|nas|none
SCC|8|high|2|157.5|150.0|late_aircraft|nas|carrier
SCC|8|low|42|-13.93|-12.67|late_aircraft|nas|carrier
SCC|8|medium|5|23.8|23.2|late_aircraft|nas|carrier
SCC|9|low|45|-15.04|-18.47|late_aircraft|none|none
SCC|9|medium|1|35.0|29.0|late_aircraft|none|none
SCC|10|high|2|251.5|247.5|late_aircraft|carrier|nas
SCC|10|low|42|-17.83|-21.14|late_aircraft|carrier|nas
SCC|10|medium|4|38.25|42.25|late_aircraft|carrier|nas
SCC|11|low|45|-14.02|-17.2|late_aircraft|carrier|none
SCC|11|medium|2|47.0|46.0|late_aircraft|carrier|none
SCC|12|high|1|126.0|125.0|late_aircraft|nas|weather
SCC|12|low|40|-14.8|-14.38|late_aircraft|nas|weather
SCC|12|medium|2|18.0|16.5|late_aircraft|nas|weather
SCE|1|low|17|-6.29|-17.71|carrier|nas|none
SCE|1|medium|3|35.67|31.0|carrier|nas|none
SCE|2|high|1|166.0|167.0|carrier|weather|nas
SCE|2|low|25|-7.48|-15.4|carrier|weather|nas
SCE|2|medium|3|23.33|27.0|carrier|weather|nas
SCE|3|high|2|116.5|111.5|weather|carrier|nas
SCE|3|low|59|-6.95|-10.93|weather|carrier|nas
SCE|3|medium|2|22.0|10.5|weather|carrier|nas
SCE|4|high|6|131.17|107.67|late_aircraft|carrier|nas
SCE|4|low|47|-6.66|-6.96|late_aircraft|carrier|nas
SCE|4|medium|7|37.14|32.0|late_aircraft|carrier|nas
SCE|5|high|12|133.58|118.33|weather|late_aircraft|carrier
SCE|5|low|62|-5.37|-10.37|weather|late_aircraft|carrier
SCE|5|medium|11|34.27|30.73|weather|late_aircraft|carrier
SCE|6|high|12|159.67|127.75|weather|carrier|late_aircraft
SCE|6|low|59|-6.27|-11.34|weather|carrier|late_aircraft
SCE|6|medium|9|29.0|27.33|weather|carrier|late_aircraft
SCE|7|high|2|91.0|82.5|nas|weather|late_aircraft
SCE|7|low|30|-8.27|-11.93|nas|weather|late_aircraft
SCE|7|medium|2|46.5|70.5|nas|weather|late_aircraft
SCE|8|high|3|73.67|72.33|weather|late_aircraft|carrier
SCE|8|low|36|-6.0|-9.97|weather|late_aircraft|carrier
SCE|8|medium|5|31.6|33.0|weather|late_aircraft|carrier
SCE|9|high|2|169.5|160.5|late_aircraft|carrier|nas
SCE|9|low|28|-7.96|-10.14|late_aircraft|carrier|nas
SCE|10|high|4|213.0|211.5|carrier|late_aircraft|nas
SCE|10|low|50|-5.4|-7.12|carrier|late_aircraft|nas
SCE|10|medium|5|32.6|34.2|carrier|late_aircraft|nas
SCE|11|high|7|172.71|164.43|carrier|late_aircraft|nas
SCE|11|low|29|-6.62|-9.14|carrier|late_aircraft|nas
SCE|11|medium|5|33.6|36.8|carrier|late_aircraft|nas
SCE|12|high|3|71.67|76.67|weather|late_aircraft|carrier
SCE|12|low|11|-7.45|-11.64|weather|late_aircraft|carrier
SCE|12|medium|5|29.6|38.6|weather|late_aircraft|carrier
SCK|1|high|5|128.0|129.6|late_aircraft|security|nas
SCK|1|low|26|-4.58|-2.85|late_aircraft|security|nas
SCK|1|medium|8|27.25|26.62|late_aircraft|security|nas
SCK|2|high|5|202.6|205.4|late_aircraft|carrier|nas
SCK|2|low|33|-5.76|-7.18|late_aircraft|carrier|nas
SCK|2|medium|1|27.0|15.0|late_aircraft|carrier|nas
SCK|3|high|5|121.6|127.0|weather|nas|late_aircraft
SCK|3|low|35|-5.69|-1.74|weather|nas|late_aircraft
SCK|3|medium|9|37.22|46.56|weather|nas|late_aircraft
SCK|4|high|2|93.5|94.0|late_aircraft|weather|nas
SCK|4|low|28|-4.18|-3.21|late_aircraft|weather|nas
SCK|4|medium|6|25.5|37.0|late_aircraft|weather|nas
SCK|5|high|2|85.5|81.5|late_aircraft|nas|weather
SCK|5|low|34|-5.44|0.82|late_aircraft|nas|weather
SCK|5|medium|5|41.0|40.2|late_aircraft|nas|weather
SCK|6|high|2|98.0|97.0|security|late_aircraft|nas
SCK|6|low|25|-4.64|-2.92|security|late_aircraft|nas
SCK|6|medium|17|32.12|29.82|security|late_aircraft|nas
SCK|7|high|6|456.33|461.5|carrier|weather|late_aircraft
SCK|7|low|30|2.1|1.83|carrier|weather|late_aircraft
SCK|7|medium|12|32.08|32.25|carrier|weather|late_aircraft
SCK|8|high|6|195.0|192.83|late_aircraft|nas|security
SCK|8|low|26|-1.42|-2.15|late_aircraft|nas|security
SCK|8|medium|8|37.62|40.88|late_aircraft|nas|security
SCK|9|high|6|187.0|186.5|carrier|late_aircraft|security
SCK|9|low|23|-0.39|-4.61|carrier|late_aircraft|security
SCK|9|medium|10|37.2|38.4|carrier|late_aircraft|security
SCK|10|high|5|90.6|83.0|carrier|late_aircraft|weather
SCK|10|low|29|0.03|-0.38|carrier|late_aircraft|weather
SCK|10|medium|11|26.82|27.82|carrier|late_aircraft|weather
SCK|11|low|23|0.65|-6.26|late_aircraft|carrier|security
SCK|11|medium|17|33.12|33.35|late_aircraft|carrier|security
SCK|12|high|12|102.67|101.42|weather|late_aircraft|carrier
SCK|12|low|24|0.38|-3.21|weather|late_aircraft|carrier
SCK|12|medium|17|33.59|24.35|weather|late_aircraft|carrier
SDF|1|high|144|182.28|183.91|weather|carrier|late_aircraft
SDF|1|low|1379|-4.6|-9.31|weather|carrier|late_aircraft
SDF|1|medium|193|31.39|29.38|weather|carrier|late_aircraft
SDF|2|high|51|141.73|142.51|late_aircraft|carrier|weather
SDF|2|low|1494|-4.81|-10.85|late_aircraft|carrier|weather
SDF|2|medium|128|31.38|23.32|late_aircraft|carrier|weather
SDF|3|high|104|156.78|153.62|weather|late_aircraft|carrier
SDF|3|low|1696|-4.64|-10.23|weather|late_aircraft|carrier
SDF|3|medium|212|32.25|26.18|weather|late_aircraft|carrier
SDF|4|high|99|135.72|131.25|weather|late_aircraft|carrier
SDF|4|low|1741|-4.33|-9.06|weather|late_aircraft|carrier
SDF|4|medium|196|30.28|25.33|weather|late_aircraft|carrier
SDF|5|high|197|150.8|146.44|late_aircraft|security|weather
SDF|5|low|1739|-2.9|-6.42|late_aircraft|security|weather
SDF|5|medium|323|30.86|27.81|late_aircraft|security|weather
SDF|6|high|141|146.27|141.82|carrier|late_aircraft|weather
SDF|6|low|1746|-3.95|-9.34|carrier|late_aircraft|weather
SDF|6|medium|240|30.07|26.77|carrier|late_aircraft|weather
SDF|7|high|224|158.17|158.34|carrier|late_aircraft|weather
SDF|7|low|1594|-3.66|-7.01|carrier|late_aircraft|weather
SDF|7|medium|302|32.62|31.54|carrier|late_aircraft|weather
SDF|8|high|142|164.81|157.58|carrier|late_aircraft|weather
SDF|8|low|1656|-4.57|-8.44|carrier|late_aircraft|weather
SDF|8|medium|207|31.05|29.05|carrier|late_aircraft|weather
SDF|9|high|93|140.46|136.18|carrier|late_aircraft|weather
SDF|9|low|1750|-4.51|-8.32|carrier|late_aircraft|weather
SDF|9|medium|171|31.85|29.38|carrier|late_aircraft|weather
SDF|10|high|64|152.06|148.47|weather|carrier|late_aircraft
SDF|10|low|1951|-4.79|-10.49|weather|carrier|late_aircraft
SDF|10|medium|139|32.76|23.85|weather|carrier|late_aircraft
SDF|11|high|69|163.3|161.54|carrier|late_aircraft|weather
SDF|11|low|1695|-5.28|-11.32|carrier|late_aircraft|weather
SDF|11|medium|136|33.58|29.61|carrier|late_aircraft|weather
SDF|12|high|102|139.41|134.06|late_aircraft|weather|carrier
SDF|12|low|1503|-3.87|-10.52|late_aircraft|weather|carrier
SDF|12|medium|195|30.46|24.99|late_aircraft|weather|carrier
SEA|1|high|971|137.68|128.6|weather|late_aircraft|carrier
SEA|1|low|7967|-1.8|-7.59|weather|late_aircraft|carrier
SEA|1|medium|1838|31.57|24.22|weather|late_aircraft|carrier
SEA|2|high|386|131.38|127.82|weather|carrier|late_aircraft
SEA|2|low|9538|-3.46|-7.12|weather|carrier|late_aircraft
SEA|2|medium|1119|30.36|24.92|weather|carrier|late_aircraft
SEA|3|high|611|128.57|124.83|weather|carrier|late_aircraft
SEA|3|low|10127|-2.57|-6.63|weather|carrier|late_aircraft
SEA|3|medium|1813|30.73|25.95|weather|carrier|late_aircraft
SEA|4|high|603|118.5|113.07|weather|carrier|late_aircraft
SEA|4|low|10432|-2.58|-6.65|weather|carrier|late_aircraft
SEA|4|medium|1828|30.6|25.53|weather|carrier|late_aircraft
SEA|5|high|774|121.63|116.41|weather|carrier|late_aircraft
SEA|5|low|10955|-1.66|-6.07|weather|carrier|late_aircraft
SEA|5|medium|2512|30.6|25.42|weather|carrier|late_aircraft
SEA|6|high|891|130.34|121.39|weather|carrier|late_aircraft
SEA|6|low|11025|-0.79|-6.17|weather|carrier|late_aircraft
SEA|6|medium|3166|30.01|23.95|weather|carrier|late_aircraft
SEA|7|high|939|131.11|126.61|carrier|late_aircraft|weather
SEA|7|low|11927|-1.18|-4.31|carrier|late_aircraft|weather
SEA|7|medium|3032|30.2|26.47|carrier|late_aircraft|weather
SEA|8|high|987|122.21|118.14|weather|security|late_aircraft
SEA|8|low|11952|-1.39|-3.49|weather|security|late_aircraft
SEA|8|medium|2893|30.4|28.03|weather|security|late_aircraft
SEA|9|high|587|117.47|112.44|weather|carrier|security
SEA|9|low|11971|-2.22|-4.88|weather|carrier|security
SEA|9|medium|2161|30.09|26.44|weather|carrier|security
SEA|10|high|421|125.05|117.21|weather|carrier|late_aircraft
SEA|10|low|11736|-2.93|-6.95|weather|carrier|late_aircraft
SEA|10|medium|1528|29.51|24.68|weather|carrier|late_aircraft
SEA|11|high|365|135.69|130.03|weather|carrier|late_aircraft
SEA|11|low|10708|-3.3|-9.27|weather|carrier|late_aircraft
SEA|11|medium|1306|29.2|22.31|weather|carrier|late_aircraft
SEA|12|high|661|124.15|115.56|weather|carrier|security
SEA|12|low|9957|-1.98|-9.3|weather|carrier|security
SEA|12|medium|1894|30.24|22.97|weather|carrier|security
SFB|1|high|49|165.43|137.98|late_aircraft|weather|carrier
SFB|1|low|596|-7.19|-14.19|late_aircraft|weather|carrier
SFB|1|medium|90|30.27|25.13|late_aircraft|weather|carrier
SFB|2|high|30|147.1|145.9|security|weather|carrier
SFB|2|low|626|-6.05|-5.96|security|weather|carrier
SFB|2|medium|102|32.34|32.03|security|weather|carrier
SFB|3|high|72|136.5|138.76|late_aircraft|weather|carrier
SFB|3|low|692|-5.73|-7.64|late_aircraft|weather|carrier
SFB|3|medium|146|32.27|30.86|late_aircraft|weather|carrier
SFB|4|high|42|205.12|203.14|weather|late_aircraft|carrier
SFB|4|low|634|-6.32|-8.74|weather|late_aircraft|carrier
SFB|4|medium|68|29.07|29.57|weather|late_aircraft|carrier
SFB|5|high|60|126.5|124.87|late_aircraft|weather|carrier
SFB|5|low|609|-5.17|-7.19|late_aircraft|weather|carrier
SFB|5|medium|104|29.87|30.35|late_aircraft|weather|carrier
SFB|6|high|104|140.1|138.58|carrier|late_aircraft|weather
SFB|6|low|685|-3.96|-7.58|carrier|late_aircraft|weather
SFB|6|medium|170|31.1|30.36|carrier|late_aircraft|weather
SFB|7|high|110|131.69|133.75|carrier|weather|late_aircraft
SFB|7|low|713|-3.92|-6.8|carrier|weather|late_aircraft
SFB|7|medium|168|31.64|31.52|carrier|weather|late_aircraft
SFB|8|high|77|154.65|152.75|weather|carrier|late_aircraft
SFB|8|low|500|-5.34|-9.16|weather|carrier|late_aircraft
SFB|8|medium|100|33.72|32.07|weather|carrier|late_aircraft
SFB|9|high|36|124.5|122.81|weather|carrier|late_aircraft
SFB|9|low|400|-5.58|-10.61|weather|carrier|late_aircraft
SFB|9|medium|61|32.54|27.49|weather|carrier|late_aircraft
SFB|10|high|49|160.0|158.53|weather|carrier|late_aircraft
SFB|10|low|562|-4.99|-9.93|weather|carrier|late_aircraft
SFB|10|medium|78|27.32|24.13|weather|carrier|late_aircraft
SFB|11|high|30|98.4|100.47|carrier|late_aircraft|weather
SFB|11|low|560|-6.28|-9.44|carrier|late_aircraft|weather
SFB|11|medium|105|29.71|32.29|carrier|late_aircraft|weather
SFB|12|high|114|145.45|138.24|weather|late_aircraft|carrier
SFB|12|low|601|-3.96|-7.25|weather|late_aircraft|carrier
SFB|12|medium|204|32.23|28.72|weather|late_aircraft|carrier
SFO|1|high|730|148.15|136.8|weather|late_aircraft|carrier
SFO|1|low|7464|-2.4|-8.57|weather|late_aircraft|carrier
SFO|1|medium|1356|31.14|23.2|weather|late_aircraft|carrier
SFO|2|high|969|156.2|146.64|weather|late_aircraft|carrier
SFO|2|low|6838|-1.96|-10.25|weather|late_aircraft|carrier
SFO|2|medium|1628|31.45|22.24|weather|late_aircraft|carrier
SFO|3|high|1066|133.38|126.24|late_aircraft|weather|carrier
SFO|3|low|7611|-1.85|-7.36|late_aircraft|weather|carrier
SFO|3|medium|2105|32.84|26.47|late_aircraft|weather|carrier
SFO|4|high|1108|128.75|118.96|weather|late_aircraft|carrier
SFO|4|low|7454|-1.91|-11.31|weather|late_aircraft|carrier
SFO|4|medium|1958|32.38|24.05|weather|late_aircraft|carrier
SFO|5|high|982|128.21|117.53|weather|late_aircraft|carrier
SFO|5|low|7789|-1.77|-11.32|weather|late_aircraft|carrier
SFO|5|medium|2088|32.56|21.94|weather|late_aircraft|carrier
SFO|6|high|932|135.74|123.9|late_aircraft|security|weather
SFO|6|low|7554|-1.89|-11.96|late_aircraft|security|weather
SFO|6|medium|1679|31.51|22.58|late_aircraft|security|weather
SFO|7|high|1006|146.86|139.32|weather|late_aircraft|carrier
SFO|7|low|8800|-2.24|-7.72|weather|late_aircraft|carrier
SFO|7|medium|1720|31.23|24.64|weather|late_aircraft|carrier
SFO|8|high|818|137.26|129.49|weather|security|late_aircraft
SFO|8|low|9386|-2.16|-8.2|weather|security|late_aircraft
SFO|8|medium|1710|31.8|24.78|weather|security|late_aircraft
SFO|9|high|552|148.41|142.27|weather|late_aircraft|carrier
SFO|9|low|9735|-3.1|-7.76|weather|late_aircraft|carrier
SFO|9|medium|1396|31.49|26.78|weather|late_aircraft|carrier
SFO|10|high|620|138.96|131.64|weather|late_aircraft|carrier
SFO|10|low|10451|-2.99|-9.28|weather|late_aircraft|carrier
SFO|10|medium|1402|30.62|24.38|weather|late_aircraft|carrier
SFO|11|high|994|138.78|131.58|weather|late_aircraft|carrier
SFO|11|low|9414|-2.87|-10.16|weather|late_aircraft|carrier
SFO|11|medium|1584|31.34|22.91|weather|late_aircraft|carrier
SFO|12|high|966|135.53|127.05|weather|late_aircraft|carrier
SFO|12|low|9289|-2.19|-8.79|weather|late_aircraft|carrier
SFO|12|medium|1738|32.19|24.28|weather|late_aircraft|carrier
SGF|1|high|77|210.6|227.9|weather|late_aircraft|carrier
SGF|1|low|412|-2.7|-6.43|weather|late_aircraft|carrier
SGF|1|medium|84|30.77|36.93|weather|late_aircraft|carrier
SGF|2|high|21|93.57|84.71|weather|late_aircraft|carrier
SGF|2|low|473|-3.84|-9.8|weather|late_aircraft|carrier
SGF|2|medium|52|27.81|17.75|weather|late_aircraft|carrier
SGF|3|high|47|155.11|151.66|late_aircraft|carrier|weather
SGF|3|low|513|-3.66|-9.35|late_aircraft|carrier|weather
SGF|3|medium|60|30.38|21.63|late_aircraft|carrier|weather
SGF|4|high|52|167.63|165.98|carrier|late_aircraft|weather
SGF|4|low|530|-3.25|-8.47|carrier|late_aircraft|weather
SGF|4|medium|75|28.99|27.19|carrier|late_aircraft|weather
SGF|5|high|97|169.76|161.76|late_aircraft|carrier|weather
SGF|5|low|502|-1.77|-5.4|late_aircraft|carrier|weather
SGF|5|medium|118|31.05|30.78|late_aircraft|carrier|weather
SGF|6|high|88|163.58|160.59|carrier|weather|late_aircraft
SGF|6|low|645|-3.14|-7.69|carrier|weather|late_aircraft
SGF|6|medium|147|30.72|25.4|carrier|weather|late_aircraft
SGF|7|high|105|158.66|156.99|late_aircraft|carrier|weather
